augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab01-pred_gff_Mikado_loci-gene-180.22	maker-Nitab23-augustus-gene-322.6
maker-Nitab01-augustus-gene-1670.5	maker-Nitab23-augustus-gene-1247.6
augustus-Nitab18-processed-gene-153.1	maker-Nitab09-augustus-gene-1078.8
maker-Nitab16-pred_gff_Mikado_loci-gene-1448.0	maker-Nitab12-pred_gff_Mikado_loci-gene-1139.33
maker-Nitab16-augustus-gene-383.7	maker-Nitab15-augustus-gene-16.3
maker-Nitab06-pred_gff_Mikado_loci-gene-522.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1178.4
maker-Nitab06-pred_gff_Mikado_loci-gene-1838.0	maker-Nitab04-pred_gff_Mikado_loci-gene-187.1
maker-Nitab22-pred_gff_Mikado_loci-gene-854.1	maker-Nitab14-pred_gff_Mikado_loci-gene-767.0
maker-Nitab20-augustus-gene-1454.14	maker-Nitab15-augustus-gene-7.10
maker-Nitab07-augustus-gene-432.18	maker-Nitab19-augustus-gene-1242.9
maker-Nitab07-augustus-gene-405.1	maker-Nitab19-augustus-gene-1189.2
maker-Nitab01-augustus-gene-4.21	maker-Nitab23-augustus-gene-27.15
maker-Nitab06-augustus-gene-533.12	maker-Nitab04-augustus-gene-888.14
maker-Nitab08-augustus-gene-1676.5	maker-Nitab21-augustus-gene-964.0
augustus-Nitab01-processed-gene-84.19	maker-Nitab23-augustus-gene-56.14
maker-Nitab03-pred_gff_Mikado_loci-gene-432.0	maker-Nitab17-augustus-gene-488.9
maker-Nitab20-augustus-gene-813.8	maker-Nitab15-augustus-gene-356.0
maker-Nitab20-pred_gff_Mikado_loci-gene-156.0	maker-Nitab24-pred_gff_Mikado_loci-gene-930.7
maker-Nitab05-augustus-gene-1578.8	augustus-Nitab15-processed-gene-1213.11
augustus-Nitab11-processed-gene-915.0	maker-Nitab13-augustus-gene-516.0
maker-Nitab01-pred_gff_Mikado_loci-gene-237.34	maker-Nitab23-augustus-gene-388.18
augustus-Nitab05-processed-gene-1425.31	augustus-Nitab15-processed-gene-1080.5
maker-Nitab16-pred_gff_Mikado_loci-gene-548.5	maker-Nitab19-augustus-gene-1504.19
maker-Nitab08-pred_gff_Mikado_loci-gene-1467.0	maker-Nitab21-pred_gff_Mikado_loci-gene-802.11
maker-Nitab20-pred_gff_Mikado_loci-gene-336.11	maker-Nitab24-pred_gff_Mikado_loci-gene-464.13
maker-Nitab07-augustus-gene-225.8	maker-Nitab19-pred_gff_Mikado_loci-gene-1018.0
maker-Nitab03-pred_gff_Mikado_loci-gene-983.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1664.0
maker-Nitab20-augustus-gene-1448.21	maker-Nitab22-augustus-gene-1111.2
maker-Nitab16-augustus-gene-259.0	maker-Nitab12-pred_gff_Mikado_loci-gene-118.16
maker-Nitab10-augustus-gene-1391.5	maker-Nitab02-pred_gff_Mikado_loci-gene-1180.0
maker-Nitab08-augustus-gene-1473.0	maker-Nitab21-pred_gff_Mikado_loci-gene-810.11
maker-Nitab03-augustus-gene-681.30	maker-Nitab17-augustus-gene-1107.6
maker-Nitab07-pred_gff_Mikado_loci-gene-60.16	maker-Nitab19-augustus-gene-845.25
maker-Nitab21-pred_gff_Mikado_loci-gene-916.3	maker-Nitab17-augustus-gene-915.8
maker-Nitab03-pred_gff_Mikado_loci-gene-503.6	maker-Nitab17-augustus-gene-445.7
maker-Nitab03-augustus-gene-1537.41	maker-Nitab17-augustus-gene-1307.12
maker-Nitab03-augustus-gene-1123.12	maker-Nitab17-pred_gff_Mikado_loci-gene-1574.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1543.0	maker-Nitab04-augustus-gene-326.9
maker-Nitab03-pred_gff_Mikado_loci-gene-411.0	maker-Nitab17-augustus-gene-501.5
maker-Nitab06-augustus-gene-1186.24	maker-Nitab04-augustus-gene-590.16
maker-Nitab18-augustus-gene-857.10	maker-Nitab09-pred_gff_Mikado_loci-gene-420.15
maker-Nitab05-pred_gff_Mikado_loci-gene-209.6	maker-Nitab24-pred_gff_Mikado_loci-gene-293.3
maker-Nitab03-pred_gff_Mikado_loci-gene-1458.0	maker-Nitab14-augustus-gene-1060.7
maker-Nitab11-augustus-gene-122.1	maker-Nitab13-pred_gff_Mikado_loci-gene-1339.6
maker-Nitab06-augustus-gene-801.3	maker-Nitab04-augustus-gene-905.5
maker-Nitab03-augustus-gene-895.4	maker-Nitab17-augustus-gene-1678.5
maker-Nitab08-pred_gff_Mikado_loci-gene-1105.7	maker-Nitab04-pred_gff_Mikado_loci-gene-391.5
maker-Nitab11-pred_gff_Mikado_loci-gene-1327.0	maker-Nitab13-pred_gff_Mikado_loci-gene-163.6
maker-Nitab01-augustus-gene-1729.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1229.0
maker-Nitab01-augustus-gene-242.10	maker-Nitab23-pred_gff_Mikado_loci-gene-395.8
augustus-Nitab03-processed-gene-650.20	augustus-Nitab19-processed-gene-89.8
maker-Nitab10-augustus-gene-220.6	maker-Nitab24-pred_gff_Mikado_loci-gene-284.14
maker-Nitab06-augustus-gene-1260.6	maker-Nitab04-pred_gff_Mikado_loci-gene-476.8
maker-Nitab22-augustus-gene-1455.1	maker-Nitab19-augustus-gene-574.12
maker-Nitab11-pred_gff_Mikado_loci-gene-1179.11	maker-Nitab13-pred_gff_Mikado_loci-gene-269.28
maker-Nitab07-augustus-gene-1204.8	maker-Nitab14-pred_gff_Mikado_loci-gene-334.26
maker-Nitab12-pred_gff_Mikado_loci-gene-634.0	maker-Nitab11-augustus-gene-7.8
maker-Nitab18-augustus-gene-17.2	maker-Nitab18-augustus-gene-0.13
maker-Nitab03-augustus-gene-1107.1	maker-Nitab17-augustus-gene-1584.20
maker-Nitab05-pred_gff_Mikado_loci-gene-107.9	maker-Nitab24-augustus-gene-376.0
maker-Nitab20-pred_gff_Mikado_loci-gene-79.10	maker-Nitab24-pred_gff_Mikado_loci-gene-1012.6
maker-Nitab01-augustus-gene-87.6	augustus-Nitab15-processed-gene-1242.10
maker-Nitab17-pred_gff_Mikado_loci-gene-1095.5	maker-Nitab17-pred_gff_Mikado_loci-gene-746.1
maker-Nitab06-augustus-gene-164.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1221.4
maker-Nitab11-augustus-gene-677.8	maker-Nitab13-augustus-gene-975.18
maker-Nitab06-augustus-gene-955.13	maker-Nitab04-augustus-gene-725.8
maker-Nitab20-pred_gff_Mikado_loci-gene-45.36	augustus-Nitab24-processed-gene-1044.16
augustus-Nitab20-processed-gene-438.0	augustus-Nitab24-processed-gene-403.9
maker-Nitab06-augustus-gene-1924.6	maker-Nitab06-pred_gff_Mikado_loci-gene-1899.6
maker-Nitab01-pred_gff_Mikado_loci-gene-714.3	maker-Nitab23-augustus-gene-693.2
maker-Nitab07-pred_gff_Mikado_loci-gene-438.6	maker-Nitab19-pred_gff_Mikado_loci-gene-1251.9
maker-Nitab03-augustus-gene-981.1	maker-Nitab17-augustus-gene-1664.19
maker-Nitab06-pred_gff_Mikado_loci-gene-1830.8	maker-Nitab04-pred_gff_Mikado_loci-gene-183.7
maker-Nitab13-pred_gff_Mikado_loci-gene-785.18	maker-Nitab13-augustus-gene-784.17
maker-Nitab03-pred_gff_Mikado_loci-gene-949.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1741.3
maker-Nitab01-pred_gff_Mikado_loci-gene-1501.4	maker-Nitab23-pred_gff_Mikado_loci-gene-944.3
maker-Nitab11-pred_gff_Mikado_loci-gene-1145.22	augustus-Nitab13-processed-gene-277.19
maker-Nitab10-pred_gff_Mikado_loci-gene-94.10	maker-Nitab02-augustus-gene-82.5
maker-Nitab05-pred_gff_Mikado_loci-gene-1067.1	maker-Nitab02-pred_gff_Mikado_loci-gene-13.16
maker-Nitab03-augustus-gene-1530.13	maker-Nitab17-augustus-gene-1309.1
maker-Nitab05-pred_gff_Mikado_loci-gene-949.5	maker-Nitab24-pred_gff_Mikado_loci-gene-113.3
augustus-Nitab08-processed-gene-553.7	maker-Nitab22-pred_gff_Mikado_loci-gene-487.7
maker-Nitab22-pred_gff_Mikado_loci-gene-833.11	maker-Nitab14-augustus-gene-801.12
maker-Nitab22-augustus-gene-1618.1	maker-Nitab19-pred_gff_Mikado_loci-gene-431.2
maker-Nitab20-augustus-gene-1318.3	maker-Nitab15-augustus-gene-119.5
maker-Nitab05-pred_gff_Mikado_loci-gene-422.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1218.9
maker-Nitab16-augustus-gene-1420.7	maker-Nitab12-pred_gff_Mikado_loci-gene-1106.3
maker-Nitab05-pred_gff_Mikado_loci-gene-1582.12	maker-Nitab23-augustus-gene-202.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1246.0	maker-Nitab12-augustus-gene-881.3
maker-Nitab11-augustus-gene-466.0	maker-Nitab13-augustus-gene-1230.3
maker-Nitab10-pred_gff_Mikado_loci-gene-856.6	maker-Nitab12-pred_gff_Mikado_loci-gene-25.2
maker-Nitab03-augustus-gene-941.2	maker-Nitab17-augustus-gene-1738.4
maker-Nitab03-augustus-gene-5.6	maker-Nitab17-pred_gff_Mikado_loci-gene-179.31
maker-Nitab18-augustus-gene-317.2	maker-Nitab09-pred_gff_Mikado_loci-gene-1029.13
maker-Nitab18-augustus-gene-801.3	maker-Nitab09-augustus-gene-678.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1500.17	maker-Nitab04-pred_gff_Mikado_loci-gene-357.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1614.14	maker-Nitab17-augustus-gene-1265.10
maker-Nitab06-pred_gff_Mikado_loci-gene-542.4	maker-Nitab04-pred_gff_Mikado_loci-gene-894.1
maker-Nitab18-augustus-gene-56.11	maker-Nitab09-pred_gff_Mikado_loci-gene-1129.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1322.0	maker-Nitab04-augustus-gene-492.7
maker-Nitab12-pred_gff_Mikado_loci-gene-18.0	maker-Nitab02-pred_gff_Mikado_loci-gene-802.10
maker-Nitab07-augustus-gene-1476.11	maker-Nitab14-pred_gff_Mikado_loci-gene-118.14
maker-Nitab18-augustus-gene-779.2	maker-Nitab06-augustus-gene-1522.16
maker-Nitab01-augustus-gene-1911.1	maker-Nitab01-augustus-gene-1890.23
maker-Nitab11-augustus-gene-1380.10	augustus-Nitab13-processed-gene-110.6
maker-Nitab03-pred_gff_Mikado_loci-gene-412.11	maker-Nitab17-augustus-gene-501.4
augustus-Nitab11-processed-gene-927.1	maker-Nitab13-augustus-gene-1311.4
maker-Nitab08-augustus-gene-1394.0	maker-Nitab21-augustus-gene-646.18
maker-Nitab11-augustus-gene-1453.6	maker-Nitab14-pred_gff_Mikado_loci-gene-164.19
maker-Nitab18-pred_gff_Mikado_loci-gene-355.45	maker-Nitab09-augustus-gene-931.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1747.3	maker-Nitab24-pred_gff_Mikado_loci-gene-120.15
maker-Nitab18-augustus-gene-255.1	maker-Nitab09-augustus-gene-1001.1
maker-Nitab10-augustus-gene-572.3	maker-Nitab19-augustus-gene-1466.17
maker-Nitab10-pred_gff_Mikado_loci-gene-992.1	maker-Nitab01-augustus-gene-1891.5
maker-Nitab06-augustus-gene-655.4	maker-Nitab04-pred_gff_Mikado_loci-gene-1153.14
maker-Nitab09-augustus-gene-98.18	maker-Nitab18-augustus-gene-1395.6
maker-Nitab07-augustus-gene-4.17	maker-Nitab19-pred_gff_Mikado_loci-gene-867.1
augustus-Nitab10-processed-gene-1474.3	maker-Nitab02-augustus-gene-1244.9
maker-Nitab06-augustus-gene-100.5	maker-Nitab04-augustus-gene-1271.16
maker-Nitab16-augustus-gene-550.2	augustus-Nitab12-processed-gene-335.1
maker-Nitab08-augustus-gene-1207.5	maker-Nitab04-augustus-gene-531.4
maker-Nitab18-pred_gff_Mikado_loci-gene-582.0	maker-Nitab24-pred_gff_Mikado_loci-gene-852.32
maker-Nitab05-augustus-gene-386.34	maker-Nitab24-pred_gff_Mikado_loci-gene-179.1
maker-Nitab08-augustus-gene-1554.24	maker-Nitab02-pred_gff_Mikado_loci-gene-1027.2
maker-Nitab07-augustus-gene-1045.0	maker-Nitab14-augustus-gene-397.1
maker-Nitab07-pred_gff_Mikado_loci-gene-1200.26	maker-Nitab14-pred_gff_Mikado_loci-gene-329.0
maker-Nitab07-pred_gff_Mikado_loci-gene-611.0	maker-Nitab23-pred_gff_Mikado_loci-gene-497.13
maker-Nitab01-pred_gff_Mikado_loci-gene-926.12	maker-Nitab23-augustus-gene-774.6
maker-Nitab07-augustus-gene-377.0	maker-Nitab19-augustus-gene-1215.9
maker-Nitab03-pred_gff_Mikado_loci-gene-1417.8	maker-Nitab21-pred_gff_Mikado_loci-gene-859.3
maker-Nitab07-augustus-gene-752.6	maker-Nitab23-pred_gff_Mikado_loci-gene-941.0
maker-Nitab03-augustus-gene-434.3	maker-Nitab17-augustus-gene-487.7
maker-Nitab05-pred_gff_Mikado_loci-gene-903.8	maker-Nitab24-pred_gff_Mikado_loci-gene-223.1
maker-Nitab08-pred_gff_Mikado_loci-gene-479.0	maker-Nitab15-augustus-gene-362.22
maker-Nitab20-pred_gff_Mikado_loci-gene-1149.1	maker-Nitab15-pred_gff_Mikado_loci-gene-223.21
maker-Nitab03-augustus-gene-1032.41	maker-Nitab14-augustus-gene-986.1
maker-Nitab01-pred_gff_Mikado_loci-gene-866.12	maker-Nitab23-augustus-gene-748.3
maker-Nitab01-augustus-gene-1758.6	maker-Nitab23-pred_gff_Mikado_loci-gene-1290.3
augustus-Nitab07-processed-gene-1301.2	maker-Nitab07-augustus-gene-1438.11
maker-Nitab22-augustus-gene-1491.14	maker-Nitab22-pred_gff_Mikado_loci-gene-28.35
maker-Nitab06-augustus-gene-1380.17	maker-Nitab04-augustus-gene-437.6
maker-Nitab03-pred_gff_Mikado_loci-gene-1319.7	maker-Nitab03-augustus-gene-1352.17
maker-Nitab05-augustus-gene-1110.5	maker-Nitab17-pred_gff_Mikado_loci-gene-1681.10
maker-Nitab20-pred_gff_Mikado_loci-gene-620.2	maker-Nitab24-pred_gff_Mikado_loci-gene-560.1
maker-Nitab06-pred_gff_Mikado_loci-gene-569.0	maker-Nitab04-pred_gff_Mikado_loci-gene-839.22
maker-Nitab03-augustus-gene-1465.5	maker-Nitab17-augustus-gene-1411.11
maker-Nitab18-pred_gff_Mikado_loci-gene-749.3	maker-Nitab09-augustus-gene-717.8
maker-Nitab01-augustus-gene-308.13	maker-Nitab23-augustus-gene-436.10
augustus-Nitab16-processed-gene-685.0	maker-Nitab12-pred_gff_Mikado_loci-gene-415.6
augustus-Nitab20-processed-gene-1353.5	maker-Nitab15-augustus-gene-103.2
maker-Nitab01-pred_gff_Mikado_loci-gene-327.0	augustus-Nitab23-processed-gene-461.3
maker-Nitab06-pred_gff_Mikado_loci-gene-1454.1	maker-Nitab04-augustus-gene-373.4
maker-Nitab03-pred_gff_Mikado_loci-gene-70.5	maker-Nitab17-augustus-gene-344.0
maker-Nitab21-augustus-gene-181.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1653.0
maker-Nitab03-augustus-gene-1053.17	augustus-Nitab24-processed-gene-339.2
augustus-Nitab22-processed-gene-1037.6	maker-Nitab14-pred_gff_Mikado_loci-gene-579.21
maker-Nitab05-augustus-gene-93.0	maker-Nitab24-pred_gff_Mikado_loci-gene-387.45
augustus-Nitab05-processed-gene-1521.3	maker-Nitab23-augustus-gene-847.1
maker-Nitab07-pred_gff_Mikado_loci-gene-419.12	maker-Nitab19-pred_gff_Mikado_loci-gene-1193.0
maker-Nitab10-augustus-gene-215.4	maker-Nitab02-augustus-gene-166.6
maker-Nitab09-pred_gff_Mikado_loci-gene-70.0	maker-Nitab18-augustus-gene-1430.2
maker-Nitab16-pred_gff_Mikado_loci-gene-1007.0	maker-Nitab12-pred_gff_Mikado_loci-gene-830.6
maker-Nitab16-augustus-gene-1274.0	maker-Nitab12-pred_gff_Mikado_loci-gene-898.0
maker-Nitab18-augustus-gene-591.6	maker-Nitab09-augustus-gene-759.8
maker-Nitab08-pred_gff_Mikado_loci-gene-596.1	maker-Nitab19-augustus-gene-47.2
augustus-Nitab20-processed-gene-72.10	maker-Nitab24-augustus-gene-1017.0
maker-Nitab06-augustus-gene-1415.2	maker-Nitab04-augustus-gene-408.1
maker-Nitab08-pred_gff_Mikado_loci-gene-1029.3	maker-Nitab22-pred_gff_Mikado_loci-gene-515.25
maker-Nitab22-augustus-gene-2120.7	maker-Nitab23-pred_gff_Mikado_loci-gene-664.3
maker-Nitab06-pred_gff_Mikado_loci-gene-762.0	maker-Nitab04-pred_gff_Mikado_loci-gene-824.0
maker-Nitab03-augustus-gene-704.6	maker-Nitab17-augustus-gene-1127.5
maker-Nitab10-pred_gff_Mikado_loci-gene-1496.21	augustus-Nitab21-processed-gene-956.6
maker-Nitab10-pred_gff_Mikado_loci-gene-457.0	maker-Nitab02-pred_gff_Mikado_loci-gene-322.2
maker-Nitab22-augustus-gene-1121.16	maker-Nitab19-augustus-gene-715.13
maker-Nitab16-pred_gff_Mikado_loci-gene-1175.7	maker-Nitab12-augustus-gene-906.2
maker-Nitab01-pred_gff_Mikado_loci-gene-147.17	augustus-Nitab23-processed-gene-239.10
maker-Nitab06-augustus-gene-356.75	maker-Nitab04-pred_gff_Mikado_loci-gene-1084.10
maker-Nitab20-augustus-gene-1452.18	maker-Nitab15-augustus-gene-25.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1279.8	augustus-Nitab12-processed-gene-916.9
maker-Nitab11-augustus-gene-2.14	maker-Nitab23-pred_gff_Mikado_loci-gene-1358.16
maker-Nitab08-augustus-gene-278.3	maker-Nitab22-pred_gff_Mikado_loci-gene-276.9
maker-Nitab01-pred_gff_Mikado_loci-gene-1884.5	maker-Nitab24-augustus-gene-924.6
maker-Nitab01-augustus-gene-1874.12	maker-Nitab01-augustus-gene-1860.35
maker-Nitab08-augustus-gene-1032.6	maker-Nitab22-augustus-gene-512.0
maker-Nitab04-augustus-gene-829.19	maker-Nitab04-augustus-gene-829.7
maker-Nitab07-pred_gff_Mikado_loci-gene-1380.0	maker-Nitab14-pred_gff_Mikado_loci-gene-166.2
maker-Nitab09-augustus-gene-115.10	maker-Nitab18-augustus-gene-1364.2
maker-Nitab16-pred_gff_Mikado_loci-gene-1378.7	maker-Nitab17-augustus-gene-1065.6
maker-Nitab07-pred_gff_Mikado_loci-gene-278.19	maker-Nitab19-pred_gff_Mikado_loci-gene-1094.0
maker-Nitab06-augustus-gene-1046.50	maker-Nitab04-augustus-gene-662.6
maker-Nitab18-pred_gff_Mikado_loci-gene-470.0	maker-Nitab09-pred_gff_Mikado_loci-gene-854.2
maker-Nitab23-augustus-gene-289.7	maker-Nitab23-augustus-gene-311.10
maker-Nitab10-augustus-gene-42.4	maker-Nitab02-augustus-gene-31.34
maker-Nitab08-pred_gff_Mikado_loci-gene-997.6	maker-Nitab22-pred_gff_Mikado_loci-gene-582.1
maker-Nitab22-augustus-gene-1779.8	maker-Nitab18-augustus-gene-327.11
maker-Nitab06-augustus-gene-1701.12	maker-Nitab04-augustus-gene-93.13
maker-Nitab12-pred_gff_Mikado_loci-gene-1241.1	maker-Nitab13-augustus-gene-649.4
maker-Nitab07-pred_gff_Mikado_loci-gene-1302.0	maker-Nitab14-pred_gff_Mikado_loci-gene-240.0
maker-Nitab10-augustus-gene-636.9	maker-Nitab22-augustus-gene-759.8
maker-Nitab11-augustus-gene-1218.7	maker-Nitab13-pred_gff_Mikado_loci-gene-1306.8
maker-Nitab08-augustus-gene-302.0	maker-Nitab22-pred_gff_Mikado_loci-gene-205.18
maker-Nitab06-augustus-gene-1156.6	maker-Nitab04-pred_gff_Mikado_loci-gene-605.6
maker-Nitab17-pred_gff_Mikado_loci-gene-900.1	maker-Nitab17-augustus-gene-1638.8
maker-Nitab20-augustus-gene-687.4	maker-Nitab24-pred_gff_Mikado_loci-gene-700.0
maker-Nitab17-augustus-gene-382.7	maker-Nitab17-augustus-gene-611.6
maker-Nitab01-augustus-gene-30.24	maker-Nitab23-augustus-gene-89.9
maker-Nitab06-augustus-gene-1293.11	maker-Nitab04-pred_gff_Mikado_loci-gene-464.11
maker-Nitab05-augustus-gene-137.10	maker-Nitab19-pred_gff_Mikado_loci-gene-851.1
maker-Nitab08-augustus-gene-249.22	maker-Nitab22-augustus-gene-20.21
maker-Nitab03-augustus-gene-246.6	maker-Nitab17-augustus-gene-1583.10
maker-Nitab16-augustus-gene-1452.12	maker-Nitab12-augustus-gene-1130.14
augustus-Nitab16-processed-gene-1185.2	maker-Nitab12-augustus-gene-915.1
maker-Nitab11-augustus-gene-1238.3	maker-Nitab13-augustus-gene-218.23
maker-Nitab08-augustus-gene-502.15	maker-Nitab14-augustus-gene-334.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1112.6	maker-Nitab04-pred_gff_Mikado_loci-gene-624.4
maker-Nitab07-augustus-gene-220.5	maker-Nitab19-augustus-gene-1069.0
maker-Nitab21-augustus-gene-1062.4	maker-Nitab19-augustus-gene-1295.8
augustus-Nitab20-processed-gene-1283.8	maker-Nitab15-pred_gff_Mikado_loci-gene-174.3
maker-Nitab07-pred_gff_Mikado_loci-gene-1099.3	maker-Nitab14-pred_gff_Mikado_loci-gene-364.0
maker-Nitab05-pred_gff_Mikado_loci-gene-135.10	augustus-Nitab24-processed-gene-352.21
maker-Nitab10-augustus-gene-578.15	maker-Nitab17-pred_gff_Mikado_loci-gene-144.7
maker-Nitab10-augustus-gene-1310.6	maker-Nitab02-pred_gff_Mikado_loci-gene-1127.33
maker-Nitab10-augustus-gene-787.1	maker-Nitab02-pred_gff_Mikado_loci-gene-727.33
maker-Nitab07-augustus-gene-449.15	maker-Nitab19-augustus-gene-1262.5
maker-Nitab01-pred_gff_Mikado_loci-gene-73.20	maker-Nitab23-pred_gff_Mikado_loci-gene-127.0
maker-Nitab01-augustus-gene-1454.5	maker-Nitab14-augustus-gene-745.0
maker-Nitab10-augustus-gene-1136.17	maker-Nitab12-pred_gff_Mikado_loci-gene-10.3
maker-Nitab18-pred_gff_Mikado_loci-gene-1167.3	maker-Nitab13-pred_gff_Mikado_loci-gene-314.3
maker-Nitab03-pred_gff_Mikado_loci-gene-1553.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1293.24
maker-Nitab10-augustus-gene-863.10	maker-Nitab02-augustus-gene-777.4
maker-Nitab01-pred_gff_Mikado_loci-gene-1337.0	maker-Nitab23-augustus-gene-851.2
maker-Nitab22-pred_gff_Mikado_loci-gene-1999.0	maker-Nitab19-pred_gff_Mikado_loci-gene-119.2
maker-Nitab22-pred_gff_Mikado_loci-gene-837.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1271.1
augustus-Nitab11-processed-gene-1128.2	maker-Nitab13-augustus-gene-291.6
maker-Nitab03-pred_gff_Mikado_loci-gene-471.36	maker-Nitab17-augustus-gene-457.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1539.1	maker-Nitab04-pred_gff_Mikado_loci-gene-328.0
maker-Nitab08-pred_gff_Mikado_loci-gene-55.17	maker-Nitab04-pred_gff_Mikado_loci-gene-99.2
maker-Nitab06-pred_gff_Mikado_loci-gene-821.11	maker-Nitab04-augustus-gene-762.2
maker-Nitab05-pred_gff_Mikado_loci-gene-1548.3	maker-Nitab23-augustus-gene-314.10
maker-Nitab03-pred_gff_Mikado_loci-gene-1066.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1608.7
maker-Nitab20-pred_gff_Mikado_loci-gene-76.0	maker-Nitab24-augustus-gene-1014.8
maker-Nitab03-augustus-gene-1708.41	maker-Nitab17-augustus-gene-1248.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1467.1	maker-Nitab04-augustus-gene-293.3
augustus-Nitab06-processed-gene-1289.1	maker-Nitab12-pred_gff_Mikado_loci-gene-264.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1371.19	maker-Nitab04-pred_gff_Mikado_loci-gene-447.4
maker-Nitab06-augustus-gene-1001.8	maker-Nitab04-pred_gff_Mikado_loci-gene-697.3
maker-Nitab08-augustus-gene-88.2	maker-Nitab15-augustus-gene-125.3
maker-Nitab08-pred_gff_Mikado_loci-gene-89.11	maker-Nitab22-augustus-gene-148.19
maker-Nitab05-augustus-gene-1107.5	augustus-Nitab23-processed-gene-1450.35
maker-Nitab18-pred_gff_Mikado_loci-gene-242.1	maker-Nitab22-pred_gff_Mikado_loci-gene-544.26
maker-Nitab16-augustus-gene-1389.2	maker-Nitab12-augustus-gene-1063.4
maker-Nitab07-pred_gff_Mikado_loci-gene-321.22	maker-Nitab19-augustus-gene-1132.0
maker-Nitab16-pred_gff_Mikado_loci-gene-61.22	augustus-Nitab24-processed-gene-978.3
maker-Nitab20-augustus-gene-1194.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1111.6
maker-Nitab19-augustus-gene-695.4	maker-Nitab19-pred_gff_Mikado_loci-gene-661.17
maker-Nitab18-pred_gff_Mikado_loci-gene-1282.0	maker-Nitab09-pred_gff_Mikado_loci-gene-167.5
maker-Nitab10-pred_gff_Mikado_loci-gene-92.14	maker-Nitab24-augustus-gene-180.1
maker-Nitab20-augustus-gene-1159.0	maker-Nitab04-pred_gff_Mikado_loci-gene-469.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1388.1	maker-Nitab04-pred_gff_Mikado_loci-gene-428.0
maker-Nitab03-augustus-gene-1486.19	maker-Nitab22-augustus-gene-167.11
maker-Nitab13-augustus-gene-1428.1	maker-Nitab11-augustus-gene-18.19
maker-Nitab06-pred_gff_Mikado_loci-gene-480.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1133.13
maker-Nitab10-augustus-gene-221.9	maker-Nitab02-pred_gff_Mikado_loci-gene-173.11
maker-Nitab03-pred_gff_Mikado_loci-gene-645.13	maker-Nitab17-pred_gff_Mikado_loci-gene-940.35
maker-Nitab03-augustus-gene-1420.2	maker-Nitab17-augustus-gene-1436.13
maker-Nitab06-augustus-gene-78.9	maker-Nitab13-augustus-gene-1337.18
maker-Nitab08-pred_gff_Mikado_loci-gene-1698.23	maker-Nitab09-augustus-gene-305.10
maker-Nitab08-augustus-gene-596.16	maker-Nitab22-augustus-gene-543.25
maker-Nitab20-augustus-gene-1448.19	augustus-Nitab15-processed-gene-5.0
maker-Nitab05-pred_gff_Mikado_loci-gene-1052.0	maker-Nitab24-pred_gff_Mikado_loci-gene-203.0
maker-Nitab22-pred_gff_Mikado_loci-gene-1121.1	maker-Nitab19-pred_gff_Mikado_loci-gene-715.20
maker-Nitab20-augustus-gene-1233.2	maker-Nitab04-pred_gff_Mikado_loci-gene-90.20
maker-Nitab11-augustus-gene-521.13	maker-Nitab13-pred_gff_Mikado_loci-gene-1208.9
maker-Nitab17-pred_gff_Mikado_loci-gene-901.8	maker-Nitab17-pred_gff_Mikado_loci-gene-550.17
maker-Nitab01-pred_gff_Mikado_loci-gene-1534.3	maker-Nitab19-augustus-gene-1456.2
maker-Nitab06-augustus-gene-1924.9	maker-Nitab06-augustus-gene-1925.2
maker-Nitab01-pred_gff_Mikado_loci-gene-621.0	maker-Nitab23-pred_gff_Mikado_loci-gene-676.0
maker-Nitab06-augustus-gene-1313.13	maker-Nitab04-augustus-gene-500.6
maker-Nitab11-augustus-gene-692.3	maker-Nitab19-augustus-gene-1450.16
maker-Nitab16-pred_gff_Mikado_loci-gene-1196.12	maker-Nitab12-pred_gff_Mikado_loci-gene-925.4
augustus-Nitab03-processed-gene-772.45	augustus-Nitab02-processed-gene-948.6
maker-Nitab22-augustus-gene-1841.4	maker-Nitab16-augustus-gene-623.1
