augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab22-augustus-gene-1365.8	maker-Nitab19-pred_gff_Mikado_loci-gene-542.5
maker-Nitab06-augustus-gene-85.10	maker-Nitab04-pred_gff_Mikado_loci-gene-1288.29
maker-Nitab21-augustus-gene-473.3	maker-Nitab21-pred_gff_Mikado_loci-gene-691.9
maker-Nitab18-pred_gff_Mikado_loci-gene-842.9	maker-Nitab12-pred_gff_Mikado_loci-gene-43.20
maker-Nitab05-augustus-gene-1356.12	maker-Nitab15-augustus-gene-1018.13
maker-Nitab01-augustus-gene-1915.0	maker-Nitab01-augustus-gene-1892.4
maker-Nitab16-pred_gff_Mikado_loci-gene-1330.1	maker-Nitab12-pred_gff_Mikado_loci-gene-1034.13
maker-Nitab21-augustus-gene-28.5	maker-Nitab14-augustus-gene-1119.3
maker-Nitab08-pred_gff_Mikado_loci-gene-293.1	maker-Nitab12-augustus-gene-662.15
maker-Nitab07-augustus-gene-1216.1	maker-Nitab14-pred_gff_Mikado_loci-gene-306.15
maker-Nitab01-augustus-gene-755.1	maker-Nitab23-pred_gff_Mikado_loci-gene-1023.6
maker-Nitab07-augustus-gene-220.5	maker-Nitab19-augustus-gene-1069.0
maker-Nitab07-pred_gff_Mikado_loci-gene-611.0	maker-Nitab23-pred_gff_Mikado_loci-gene-497.13
maker-Nitab17-augustus-gene-1080.1	maker-Nitab09-pred_gff_Mikado_loci-gene-1033.4
augustus-Nitab11-processed-gene-715.1	maker-Nitab08-pred_gff_Mikado_loci-gene-897.10
augustus-Nitab07-processed-gene-913.1	maker-Nitab14-pred_gff_Mikado_loci-gene-505.1
maker-Nitab20-augustus-gene-362.6	maker-Nitab24-pred_gff_Mikado_loci-gene-433.5
maker-Nitab16-augustus-gene-683.6	maker-Nitab12-pred_gff_Mikado_loci-gene-702.2
maker-Nitab22-augustus-gene-1618.1	maker-Nitab19-pred_gff_Mikado_loci-gene-431.2
maker-Nitab08-augustus-gene-249.22	maker-Nitab22-augustus-gene-20.21
maker-Nitab16-pred_gff_Mikado_loci-gene-87.0	maker-Nitab23-augustus-gene-1425.14
maker-Nitab05-pred_gff_Mikado_loci-gene-360.7	maker-Nitab02-pred_gff_Mikado_loci-gene-113.40
maker-Nitab10-augustus-gene-972.12	maker-Nitab02-augustus-gene-838.5
maker-Nitab11-pred_gff_Mikado_loci-gene-1451.1	maker-Nitab23-pred_gff_Mikado_loci-gene-1206.6
maker-Nitab06-augustus-gene-1380.17	maker-Nitab04-augustus-gene-437.6
maker-Nitab16-pred_gff_Mikado_loci-gene-515.6	maker-Nitab24-augustus-gene-833.6
maker-Nitab20-pred_gff_Mikado_loci-gene-1149.1	maker-Nitab15-pred_gff_Mikado_loci-gene-223.21
maker-Nitab06-pred_gff_Mikado_loci-gene-1858.0	maker-Nitab04-augustus-gene-215.22
maker-Nitab16-pred_gff_Mikado_loci-gene-797.10	maker-Nitab12-pred_gff_Mikado_loci-gene-752.14
maker-Nitab01-pred_gff_Mikado_loci-gene-91.0	maker-Nitab23-pred_gff_Mikado_loci-gene-132.9
maker-Nitab08-pred_gff_Mikado_loci-gene-1325.0	maker-Nitab02-pred_gff_Mikado_loci-gene-747.25
maker-Nitab01-pred_gff_Mikado_loci-gene-1026.2	maker-Nitab01-pred_gff_Mikado_loci-gene-971.1
maker-Nitab11-augustus-gene-1181.7	maker-Nitab13-augustus-gene-267.10
maker-Nitab11-augustus-gene-692.3	maker-Nitab19-augustus-gene-1450.16
maker-Nitab05-augustus-gene-171.0	maker-Nitab24-augustus-gene-323.4
augustus-Nitab11-processed-gene-720.14	augustus-Nitab13-processed-gene-768.8
maker-Nitab03-augustus-gene-1020.28	maker-Nitab17-pred_gff_Mikado_loci-gene-1647.0
maker-Nitab07-pred_gff_Mikado_loci-gene-716.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1454.12
maker-Nitab10-pred_gff_Mikado_loci-gene-154.12	maker-Nitab02-augustus-gene-117.18
maker-Nitab10-pred_gff_Mikado_loci-gene-838.22	maker-Nitab02-pred_gff_Mikado_loci-gene-761.0
maker-Nitab01-augustus-gene-639.27	maker-Nitab23-pred_gff_Mikado_loci-gene-892.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1424.0	maker-Nitab24-pred_gff_Mikado_loci-gene-958.0
maker-Nitab05-augustus-gene-115.16	maker-Nitab24-augustus-gene-370.22
maker-Nitab10-augustus-gene-1165.3	maker-Nitab02-pred_gff_Mikado_loci-gene-1025.6
augustus-Nitab05-processed-gene-974.1	augustus-Nitab24-processed-gene-96.9
maker-Nitab08-pred_gff_Mikado_loci-gene-1704.13	maker-Nitab23-augustus-gene-591.11
maker-Nitab20-augustus-gene-1448.21	maker-Nitab22-augustus-gene-1111.2
maker-Nitab21-pred_gff_Mikado_loci-gene-325.8	maker-Nitab14-pred_gff_Mikado_loci-gene-849.0
maker-Nitab08-augustus-gene-190.9	maker-Nitab22-augustus-gene-68.10
maker-Nitab03-augustus-gene-1266.5	maker-Nitab17-pred_gff_Mikado_loci-gene-1503.16
maker-Nitab11-augustus-gene-257.9	maker-Nitab13-pred_gff_Mikado_loci-gene-1261.12
maker-Nitab07-pred_gff_Mikado_loci-gene-1422.5	maker-Nitab14-pred_gff_Mikado_loci-gene-143.0
maker-Nitab08-augustus-gene-1399.0	maker-Nitab21-pred_gff_Mikado_loci-gene-638.8
maker-Nitab10-pred_gff_Mikado_loci-gene-35.4	maker-Nitab02-pred_gff_Mikado_loci-gene-24.0
maker-Nitab05-pred_gff_Mikado_loci-gene-107.9	maker-Nitab24-augustus-gene-376.0
maker-Nitab17-augustus-gene-382.7	maker-Nitab17-augustus-gene-611.6
maker-Nitab06-augustus-gene-1766.11	maker-Nitab04-pred_gff_Mikado_loci-gene-132.15
maker-Nitab20-augustus-gene-1452.21	maker-Nitab15-augustus-gene-24.14
maker-Nitab03-pred_gff_Mikado_loci-gene-632.0	maker-Nitab23-augustus-gene-1252.8
maker-Nitab01-pred_gff_Mikado_loci-gene-1884.5	maker-Nitab24-augustus-gene-924.6
augustus-Nitab07-processed-gene-570.2	maker-Nitab19-augustus-gene-1361.11
maker-Nitab07-pred_gff_Mikado_loci-gene-1302.0	maker-Nitab14-pred_gff_Mikado_loci-gene-240.0
maker-Nitab16-pred_gff_Mikado_loci-gene-197.0	maker-Nitab12-augustus-gene-75.3
maker-Nitab18-augustus-gene-617.10	maker-Nitab09-pred_gff_Mikado_loci-gene-742.9
maker-Nitab07-pred_gff_Mikado_loci-gene-708.19	maker-Nitab19-augustus-gene-1437.17
maker-Nitab07-augustus-gene-352.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1161.5
maker-Nitab20-augustus-gene-1209.16	augustus-Nitab15-processed-gene-190.18
maker-Nitab17-pred_gff_Mikado_loci-gene-142.3	maker-Nitab23-pred_gff_Mikado_loci-gene-435.8
augustus-Nitab16-processed-gene-58.2	maker-Nitab23-pred_gff_Mikado_loci-gene-1349.6
maker-Nitab05-pred_gff_Mikado_loci-gene-1268.0	maker-Nitab15-augustus-gene-961.18
maker-Nitab03-augustus-gene-606.23	maker-Nitab17-augustus-gene-975.10
maker-Nitab17-pred_gff_Mikado_loci-gene-1.10	maker-Nitab19-augustus-gene-415.19
augustus-Nitab20-processed-gene-1251.1	augustus-Nitab15-processed-gene-146.5
maker-Nitab01-augustus-gene-1788.2	maker-Nitab02-augustus-gene-1031.9
maker-Nitab11-augustus-gene-1206.14	maker-Nitab13-pred_gff_Mikado_loci-gene-237.0
maker-Nitab14-augustus-gene-81.5	maker-Nitab14-pred_gff_Mikado_loci-gene-60.0
maker-Nitab22-augustus-gene-1809.0	maker-Nitab19-pred_gff_Mikado_loci-gene-289.0
maker-Nitab06-augustus-gene-1422.14	maker-Nitab04-augustus-gene-400.7
maker-Nitab07-pred_gff_Mikado_loci-gene-210.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1064.1
maker-Nitab01-pred_gff_Mikado_loci-gene-342.3	maker-Nitab23-pred_gff_Mikado_loci-gene-463.6
maker-Nitab10-pred_gff_Mikado_loci-gene-834.2	maker-Nitab02-augustus-gene-761.25
maker-Nitab06-pred_gff_Mikado_loci-gene-266.6	maker-Nitab24-pred_gff_Mikado_loci-gene-64.11
maker-Nitab11-augustus-gene-1454.8	maker-Nitab13-augustus-gene-7.25
maker-Nitab21-augustus-gene-46.10	maker-Nitab17-augustus-gene-1487.37
maker-Nitab16-augustus-gene-888.3	maker-Nitab12-augustus-gene-673.5
maker-Nitab03-pred_gff_Mikado_loci-gene-1282.5	maker-Nitab14-augustus-gene-1095.5
maker-Nitab06-augustus-gene-1263.28	maker-Nitab04-augustus-gene-515.1
maker-Nitab01-augustus-gene-636.10	maker-Nitab09-augustus-gene-1065.0
maker-Nitab07-pred_gff_Mikado_loci-gene-647.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1402.30
maker-Nitab08-augustus-gene-572.1	maker-Nitab22-pred_gff_Mikado_loci-gene-527.10
maker-Nitab08-augustus-gene-1727.2	maker-Nitab21-augustus-gene-1010.6
maker-Nitab07-augustus-gene-141.31	augustus-Nitab19-processed-gene-894.51
maker-Nitab06-augustus-gene-743.9	maker-Nitab04-augustus-gene-839.17
maker-Nitab05-augustus-gene-53.20	maker-Nitab24-pred_gff_Mikado_loci-gene-522.2
maker-Nitab07-pred_gff_Mikado_loci-gene-1321.9	augustus-Nitab14-processed-gene-1107.23
maker-Nitab01-pred_gff_Mikado_loci-gene-1704.0	maker-Nitab23-augustus-gene-1242.0
maker-Nitab21-augustus-gene-261.1	maker-Nitab14-augustus-gene-926.6
maker-Nitab08-augustus-gene-854.0	maker-Nitab22-pred_gff_Mikado_loci-gene-643.8
maker-Nitab08-pred_gff_Mikado_loci-gene-1470.7	maker-Nitab21-augustus-gene-810.8
maker-Nitab01-pred_gff_Mikado_loci-gene-1269.0	maker-Nitab23-augustus-gene-678.0
maker-Nitab20-pred_gff_Mikado_loci-gene-157.1	maker-Nitab24-augustus-gene-930.20
maker-Nitab20-augustus-gene-1247.0	maker-Nitab04-augustus-gene-89.10
maker-Nitab08-augustus-gene-11.12	maker-Nitab15-pred_gff_Mikado_loci-gene-197.7
maker-Nitab11-augustus-gene-912.1	maker-Nitab13-augustus-gene-543.3
maker-Nitab10-pred_gff_Mikado_loci-gene-94.10	maker-Nitab02-augustus-gene-82.5
maker-Nitab06-pred_gff_Mikado_loci-gene-1424.1	maker-Nitab04-pred_gff_Mikado_loci-gene-399.0
maker-Nitab03-augustus-gene-941.2	maker-Nitab17-augustus-gene-1738.4
maker-Nitab20-augustus-gene-51.8	maker-Nitab24-augustus-gene-1038.4
maker-Nitab01-augustus-gene-17.3	maker-Nitab23-augustus-gene-67.7
maker-Nitab03-pred_gff_Mikado_loci-gene-1109.22	maker-Nitab17-augustus-gene-1583.18
maker-Nitab20-pred_gff_Mikado_loci-gene-1350.15	maker-Nitab15-augustus-gene-103.9
maker-Nitab05-augustus-gene-1402.11	maker-Nitab15-augustus-gene-1052.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1744.0	augustus-Nitab04-processed-gene-114.8
maker-Nitab07-pred_gff_Mikado_loci-gene-159.0	maker-Nitab19-pred_gff_Mikado_loci-gene-904.0
maker-Nitab01-pred_gff_Mikado_loci-gene-1315.6	maker-Nitab23-pred_gff_Mikado_loci-gene-831.12
maker-Nitab05-augustus-gene-1526.6	maker-Nitab23-pred_gff_Mikado_loci-gene-892.0
augustus-Nitab10-processed-gene-880.1	maker-Nitab02-pred_gff_Mikado_loci-gene-784.10
maker-Nitab03-pred_gff_Mikado_loci-gene-328.7	maker-Nitab17-augustus-gene-563.5
maker-Nitab18-augustus-gene-1235.3	maker-Nitab09-augustus-gene-196.2
maker-Nitab10-pred_gff_Mikado_loci-gene-26.21	maker-Nitab02-pred_gff_Mikado_loci-gene-9.19
maker-Nitab03-augustus-gene-1123.12	maker-Nitab17-pred_gff_Mikado_loci-gene-1574.1
maker-Nitab06-augustus-gene-1796.8	maker-Nitab17-augustus-gene-97.14
maker-Nitab01-augustus-gene-1916.21	augustus-Nitab01-processed-gene-1901.25
maker-Nitab03-augustus-gene-1370.0	maker-Nitab03-pred_gff_Mikado_loci-gene-1335.1
maker-Nitab03-augustus-gene-1270.2	maker-Nitab17-augustus-gene-1501.10
maker-Nitab22-pred_gff_Mikado_loci-gene-837.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1271.1
maker-Nitab20-augustus-gene-643.7	maker-Nitab24-augustus-gene-640.11
maker-Nitab20-augustus-gene-50.3	maker-Nitab24-augustus-gene-1040.5
maker-Nitab16-pred_gff_Mikado_loci-gene-1032.0	maker-Nitab12-pred_gff_Mikado_loci-gene-854.8
maker-Nitab05-pred_gff_Mikado_loci-gene-899.17	maker-Nitab13-pred_gff_Mikado_loci-gene-1277.1
maker-Nitab03-augustus-gene-449.8	maker-Nitab17-augustus-gene-481.6
maker-Nitab22-augustus-gene-1972.9	maker-Nitab19-pred_gff_Mikado_loci-gene-138.3
maker-Nitab09-pred_gff_Mikado_loci-gene-1011.24	maker-Nitab09-augustus-gene-1011.11
maker-Nitab17-pred_gff_Mikado_loci-gene-996.8	augustus-Nitab14-processed-gene-991.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1563.15	maker-Nitab04-augustus-gene-320.7
maker-Nitab11-pred_gff_Mikado_loci-gene-673.0	maker-Nitab13-pred_gff_Mikado_loci-gene-973.4
maker-Nitab11-pred_gff_Mikado_loci-gene-127.35	maker-Nitab13-augustus-gene-1343.12
maker-Nitab05-augustus-gene-1267.2	maker-Nitab24-augustus-gene-8.11
maker-Nitab08-augustus-gene-1592.6	maker-Nitab02-pred_gff_Mikado_loci-gene-1082.30
maker-Nitab11-pred_gff_Mikado_loci-gene-676.1	maker-Nitab13-pred_gff_Mikado_loci-gene-975.1
maker-Nitab03-augustus-gene-1527.11	maker-Nitab17-augustus-gene-1314.4
maker-Nitab06-pred_gff_Mikado_loci-gene-139.2	maker-Nitab04-augustus-gene-1236.5
maker-Nitab22-pred_gff_Mikado_loci-gene-943.3	maker-Nitab14-pred_gff_Mikado_loci-gene-688.0
maker-Nitab08-pred_gff_Mikado_loci-gene-1218.13	maker-Nitab04-augustus-gene-507.11
maker-Nitab01-pred_gff_Mikado_loci-gene-581.19	maker-Nitab23-augustus-gene-633.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1208.2	maker-Nitab12-augustus-gene-932.5
maker-Nitab05-pred_gff_Mikado_loci-gene-841.1	maker-Nitab04-augustus-gene-931.4
maker-Nitab03-pred_gff_Mikado_loci-gene-762.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1759.25
maker-Nitab08-augustus-gene-347.8	maker-Nitab23-augustus-gene-860.1
maker-Nitab20-augustus-gene-766.1	maker-Nitab23-augustus-gene-813.2
maker-Nitab07-pred_gff_Mikado_loci-gene-1338.9	maker-Nitab14-pred_gff_Mikado_loci-gene-198.1
maker-Nitab07-augustus-gene-1513.4	maker-Nitab14-augustus-gene-91.0
maker-Nitab07-pred_gff_Mikado_loci-gene-197.22	maker-Nitab19-augustus-gene-1056.7
maker-Nitab06-pred_gff_Mikado_loci-gene-857.2	maker-Nitab04-pred_gff_Mikado_loci-gene-745.0
maker-Nitab16-augustus-gene-468.2	maker-Nitab12-pred_gff_Mikado_loci-gene-274.1
maker-Nitab01-pred_gff_Mikado_loci-gene-450.0	maker-Nitab23-augustus-gene-531.1
maker-Nitab01-augustus-gene-18.13	maker-Nitab24-pred_gff_Mikado_loci-gene-268.1
maker-Nitab10-augustus-gene-942.2	maker-Nitab02-augustus-gene-819.9
maker-Nitab07-augustus-gene-400.1	maker-Nitab24-pred_gff_Mikado_loci-gene-709.7
maker-Nitab01-pred_gff_Mikado_loci-gene-1082.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1446.0
maker-Nitab13-augustus-gene-867.6	maker-Nitab13-pred_gff_Mikado_loci-gene-407.13
maker-Nitab10-pred_gff_Mikado_loci-gene-750.0	maker-Nitab02-pred_gff_Mikado_loci-gene-693.1
augustus-Nitab20-processed-gene-1304.0	maker-Nitab22-augustus-gene-148.16
maker-Nitab05-augustus-gene-843.2	maker-Nitab24-augustus-gene-63.1
maker-Nitab03-augustus-gene-771.13	maker-Nitab17-augustus-gene-1680.10
maker-Nitab10-pred_gff_Mikado_loci-gene-891.3	augustus-Nitab12-processed-gene-23.2
maker-Nitab03-augustus-gene-1299.6	maker-Nitab17-pred_gff_Mikado_loci-gene-1477.4
maker-Nitab07-augustus-gene-562.27	maker-Nitab02-augustus-gene-665.25
maker-Nitab18-augustus-gene-470.15	maker-Nitab09-augustus-gene-855.5
maker-Nitab01-augustus-gene-1758.6	maker-Nitab23-pred_gff_Mikado_loci-gene-1290.3
maker-Nitab05-pred_gff_Mikado_loci-gene-734.9	maker-Nitab15-pred_gff_Mikado_loci-gene-861.10
maker-Nitab07-pred_gff_Mikado_loci-gene-1306.1	maker-Nitab14-augustus-gene-239.1
maker-Nitab20-augustus-gene-368.5	maker-Nitab24-augustus-gene-430.19
maker-Nitab10-pred_gff_Mikado_loci-gene-27.12	maker-Nitab24-pred_gff_Mikado_loci-gene-197.15
maker-Nitab18-augustus-gene-539.4	maker-Nitab24-pred_gff_Mikado_loci-gene-972.36
maker-Nitab10-augustus-gene-1393.26	maker-Nitab02-pred_gff_Mikado_loci-gene-1183.41
maker-Nitab10-pred_gff_Mikado_loci-gene-278.0	maker-Nitab10-pred_gff_Mikado_loci-gene-260.17
maker-Nitab04-augustus-gene-1267.11	augustus-Nitab04-processed-gene-1267.43
maker-Nitab18-augustus-gene-1174.6	maker-Nitab09-augustus-gene-230.9
augustus-Nitab08-processed-gene-585.31	maker-Nitab22-augustus-gene-519.12
maker-Nitab03-pred_gff_Mikado_loci-gene-318.1	maker-Nitab17-pred_gff_Mikado_loci-gene-572.16
maker-Nitab20-augustus-gene-248.2	maker-Nitab24-augustus-gene-830.3
maker-Nitab07-pred_gff_Mikado_loci-gene-436.9	maker-Nitab15-augustus-gene-660.12
maker-Nitab21-augustus-gene-275.1	maker-Nitab14-augustus-gene-908.8
maker-Nitab05-pred_gff_Mikado_loci-gene-816.0	maker-Nitab24-augustus-gene-33.12
maker-Nitab20-augustus-gene-1030.4	maker-Nitab12-augustus-gene-897.3
maker-Nitab03-pred_gff_Mikado_loci-gene-1645.0	augustus-Nitab16-processed-gene-80.1
maker-Nitab01-augustus-gene-1849.2	maker-Nitab01-augustus-gene-1865.13
maker-Nitab18-pred_gff_Mikado_loci-gene-857.18	maker-Nitab09-pred_gff_Mikado_loci-gene-421.17
maker-Nitab06-augustus-gene-1647.17	maker-Nitab04-pred_gff_Mikado_loci-gene-39.34
augustus-Nitab11-processed-gene-0.12	maker-Nitab11-pred_gff_Mikado_loci-gene-65.11
maker-Nitab06-augustus-gene-1498.0	augustus-Nitab04-processed-gene-358.32
maker-Nitab10-augustus-gene-1076.11	maker-Nitab02-augustus-gene-903.0
maker-Nitab01-augustus-gene-1.10	augustus-Nitab23-processed-gene-29.13
augustus-Nitab01-processed-gene-1783.4	maker-Nitab23-pred_gff_Mikado_loci-gene-1311.2
maker-Nitab05-pred_gff_Mikado_loci-gene-1607.27	maker-Nitab15-pred_gff_Mikado_loci-gene-1233.2
augustus-Nitab07-processed-gene-432.9	maker-Nitab19-pred_gff_Mikado_loci-gene-1242.25
maker-Nitab09-pred_gff_Mikado_loci-gene-81.11	maker-Nitab19-pred_gff_Mikado_loci-gene-1179.0
maker-Nitab11-augustus-gene-1245.0	maker-Nitab13-augustus-gene-212.2
maker-Nitab05-augustus-gene-654.0	maker-Nitab15-pred_gff_Mikado_loci-gene-903.3
maker-Nitab08-augustus-gene-291.9	maker-Nitab14-pred_gff_Mikado_loci-gene-341.2
maker-Nitab21-augustus-gene-80.14	maker-Nitab14-pred_gff_Mikado_loci-gene-1065.2
maker-Nitab20-pred_gff_Mikado_loci-gene-1131.0	maker-Nitab23-augustus-gene-207.10
maker-Nitab01-augustus-gene-850.6	maker-Nitab23-pred_gff_Mikado_loci-gene-759.0
maker-Nitab22-pred_gff_Mikado_loci-gene-852.0	maker-Nitab14-augustus-gene-788.0
maker-Nitab20-pred_gff_Mikado_loci-gene-75.0	maker-Nitab24-pred_gff_Mikado_loci-gene-1014.2
maker-Nitab03-augustus-gene-1263.21	maker-Nitab17-augustus-gene-1504.7
maker-Nitab06-pred_gff_Mikado_loci-gene-1502.2	maker-Nitab04-pred_gff_Mikado_loci-gene-350.0
maker-Nitab08-augustus-gene-284.14	maker-Nitab17-augustus-gene-546.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1370.4	maker-Nitab19-augustus-gene-547.8
maker-Nitab12-augustus-gene-1227.15	maker-Nitab04-augustus-gene-834.3
augustus-Nitab21-processed-gene-28.22	maker-Nitab14-pred_gff_Mikado_loci-gene-1118.2
augustus-Nitab16-processed-gene-564.0	maker-Nitab17-pred_gff_Mikado_loci-gene-878.4
maker-Nitab07-augustus-gene-4.17	maker-Nitab19-pred_gff_Mikado_loci-gene-867.1
maker-Nitab08-pred_gff_Mikado_loci-gene-1116.2	maker-Nitab21-pred_gff_Mikado_loci-gene-332.2
augustus-Nitab06-processed-gene-1541.4	maker-Nitab04-pred_gff_Mikado_loci-gene-327.14
maker-Nitab16-augustus-gene-631.0	maker-Nitab12-augustus-gene-804.4
maker-Nitab08-augustus-gene-841.0	augustus-Nitab22-processed-gene-639.12
maker-Nitab06-augustus-gene-1387.10	maker-Nitab21-pred_gff_Mikado_loci-gene-338.3
maker-Nitab11-augustus-gene-986.8	maker-Nitab02-augustus-gene-1252.9
maker-Nitab02-augustus-gene-1016.3	maker-Nitab12-augustus-gene-1140.23
maker-Nitab03-pred_gff_Mikado_loci-gene-373.0	maker-Nitab17-pred_gff_Mikado_loci-gene-524.0
maker-Nitab18-pred_gff_Mikado_loci-gene-837.13	maker-Nitab09-pred_gff_Mikado_loci-gene-438.16
maker-Nitab14-pred_gff_Mikado_loci-gene-49.13	maker-Nitab14-pred_gff_Mikado_loci-gene-231.0
maker-Nitab06-augustus-gene-1753.45	maker-Nitab04-augustus-gene-121.73
maker-Nitab11-augustus-gene-44.2	maker-Nitab13-augustus-gene-1356.4
maker-Nitab03-pred_gff_Mikado_loci-gene-1571.22	maker-Nitab12-pred_gff_Mikado_loci-gene-1157.26
maker-Nitab01-pred_gff_Mikado_loci-gene-522.0	maker-Nitab23-pred_gff_Mikado_loci-gene-589.0
maker-Nitab06-augustus-gene-679.0	maker-Nitab04-augustus-gene-1166.0
maker-Nitab20-augustus-gene-1201.0	maker-Nitab15-augustus-gene-196.24
maker-Nitab03-pred_gff_Mikado_loci-gene-645.9	maker-Nitab17-pred_gff_Mikado_loci-gene-940.36
maker-Nitab06-augustus-gene-1338.7	augustus-Nitab04-processed-gene-486.28
maker-Nitab03-augustus-gene-1.2	maker-Nitab17-pred_gff_Mikado_loci-gene-164.3
maker-Nitab21-augustus-gene-141.0	maker-Nitab14-augustus-gene-1015.9
maker-Nitab11-pred_gff_Mikado_loci-gene-720.19	maker-Nitab13-augustus-gene-768.20
maker-Nitab06-augustus-gene-1322.16	augustus-Nitab04-processed-gene-492.24
maker-Nitab08-augustus-gene-33.0	maker-Nitab22-pred_gff_Mikado_loci-gene-390.15
maker-Nitab06-augustus-gene-904.5	maker-Nitab04-pred_gff_Mikado_loci-gene-735.10
maker-Nitab10-augustus-gene-820.4	maker-Nitab02-pred_gff_Mikado_loci-gene-755.1
maker-Nitab01-pred_gff_Mikado_loci-gene-1524.12	maker-Nitab23-augustus-gene-967.0
augustus-Nitab10-processed-gene-215.8	maker-Nitab02-pred_gff_Mikado_loci-gene-166.10
maker-Nitab05-pred_gff_Mikado_loci-gene-1567.17	maker-Nitab15-augustus-gene-1198.8
maker-Nitab18-pred_gff_Mikado_loci-gene-1234.2	maker-Nitab09-pred_gff_Mikado_loci-gene-204.21
maker-Nitab20-pred_gff_Mikado_loci-gene-1221.2	augustus-Nitab04-processed-gene-25.0
augustus-Nitab08-processed-gene-708.14	maker-Nitab22-pred_gff_Mikado_loci-gene-681.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1394.0	maker-Nitab04-pred_gff_Mikado_loci-gene-423.4
maker-Nitab03-augustus-gene-1566.6	maker-Nitab14-pred_gff_Mikado_loci-gene-673.11
maker-Nitab08-pred_gff_Mikado_loci-gene-1463.11	maker-Nitab21-pred_gff_Mikado_loci-gene-802.10
maker-Nitab10-augustus-gene-724.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1358.6
augustus-Nitab01-processed-gene-556.32	augustus-Nitab23-processed-gene-618.26
maker-Nitab08-pred_gff_Mikado_loci-gene-1754.10	maker-Nitab18-pred_gff_Mikado_loci-gene-1463.0
augustus-Nitab16-processed-gene-157.0	augustus-Nitab16-processed-gene-156.2
maker-Nitab07-augustus-gene-95.33	maker-Nitab19-augustus-gene-742.11
maker-Nitab18-pred_gff_Mikado_loci-gene-299.0	maker-Nitab09-augustus-gene-1039.4
maker-Nitab05-augustus-gene-285.6	maker-Nitab24-augustus-gene-236.1
maker-Nitab06-augustus-gene-1398.2	maker-Nitab12-augustus-gene-1168.15
maker-Nitab11-augustus-gene-986.10	maker-Nitab21-pred_gff_Mikado_loci-gene-957.29
maker-Nitab22-pred_gff_Mikado_loci-gene-1409.0	maker-Nitab19-pred_gff_Mikado_loci-gene-568.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1591.1	maker-Nitab15-pred_gff_Mikado_loci-gene-197.8
maker-Nitab10-pred_gff_Mikado_loci-gene-1378.5	augustus-Nitab13-processed-gene-348.2
maker-Nitab05-pred_gff_Mikado_loci-gene-351.3	maker-Nitab24-pred_gff_Mikado_loci-gene-158.1
maker-Nitab03-pred_gff_Mikado_loci-gene-1490.2	maker-Nitab22-pred_gff_Mikado_loci-gene-165.6
maker-Nitab08-augustus-gene-966.6	maker-Nitab09-augustus-gene-929.5
maker-Nitab01-augustus-gene-1522.4	maker-Nitab23-augustus-gene-939.0
augustus-Nitab17-processed-gene-70.27	maker-Nitab17-pred_gff_Mikado_loci-gene-164.0
augustus-Nitab18-processed-gene-1210.4	augustus-Nitab09-processed-gene-217.7
maker-Nitab03-augustus-gene-1471.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1405.12
maker-Nitab03-pred_gff_Mikado_loci-gene-956.0	maker-Nitab17-augustus-gene-1744.0
maker-Nitab11-augustus-gene-1450.12	maker-Nitab13-pred_gff_Mikado_loci-gene-12.0
maker-Nitab03-pred_gff_Mikado_loci-gene-689.26	maker-Nitab17-pred_gff_Mikado_loci-gene-1116.6
maker-Nitab16-pred_gff_Mikado_loci-gene-1086.4	maker-Nitab12-pred_gff_Mikado_loci-gene-875.4
maker-Nitab16-augustus-gene-237.6	maker-Nitab12-augustus-gene-104.9
maker-Nitab20-augustus-gene-30.3	maker-Nitab24-augustus-gene-1070.9
augustus-Nitab08-processed-gene-1065.17	maker-Nitab19-pred_gff_Mikado_loci-gene-444.34
maker-Nitab01-augustus-gene-472.0	maker-Nitab23-augustus-gene-561.31
maker-Nitab11-pred_gff_Mikado_loci-gene-1363.0	maker-Nitab13-pred_gff_Mikado_loci-gene-133.16
maker-Nitab01-pred_gff_Mikado_loci-gene-1423.18	maker-Nitab23-pred_gff_Mikado_loci-gene-899.0
augustus-Nitab07-processed-gene-1430.1	maker-Nitab22-augustus-gene-631.17
maker-Nitab07-augustus-gene-275.27	maker-Nitab19-augustus-gene-1034.19
maker-Nitab03-pred_gff_Mikado_loci-gene-999.19	maker-Nitab17-pred_gff_Mikado_loci-gene-1655.6
