Nitab20g005930.1	Nitab17g037690.1
Nitab03g008640.1	Nitab17g038740.1
Nitab06g033450.1	Nitab04g012070.1
Nitab21g008030.1	Nitab14g019620.1
Nitab08g027800.1	Nitab21g019280.1
Nitab10g013780.1	Nitab02g013320.1
Nitab20g005750.1	Nitab01g029070.1
Nitab22g029050.1	Nitab22g005500.1
Nitab03g026760.1	Nitab17g031080.1
Nitab10g017100.1	Nitab02g017190.1
Nitab01g013980.1	Nitab23g015970.1
Nitab16g021820.1	Nitab12g018770.1
Nitab01g026580.1	Nitab01g026890.1
Nitab10g025420.1	Nitab02g027390.1
Nitab03g007420.1	Nitab17g017100.1
Nitab01g026550.1	Nitab01g026950.1
Nitab01g028570.1	Nitab12g005070.1
Nitab18g006110.1	Nitab09g022030.1
Nitab10g013450.1	Nitab02g012600.1
Nitab07g021390.1	Nitab19g033770.1
