augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab18-augustus-gene-35.9	maker-Nitab18-pred_gff_Mikado_loci-gene-0.24
maker-Nitab18-pred_gff_Mikado_loci-gene-184.6	maker-Nitab09-augustus-gene-1096.3
maker-Nitab07-pred_gff_Mikado_loci-gene-794.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1513.7
augustus-Nitab18-processed-gene-452.6	maker-Nitab09-augustus-gene-839.0
maker-Nitab03-pred_gff_Mikado_loci-gene-70.5	maker-Nitab17-augustus-gene-344.0
maker-Nitab07-augustus-gene-23.22	maker-Nitab19-augustus-gene-830.20
maker-Nitab07-augustus-gene-25.14	maker-Nitab19-augustus-gene-827.2
maker-Nitab05-pred_gff_Mikado_loci-gene-1281.1	maker-Nitab15-augustus-gene-967.3
maker-Nitab08-pred_gff_Mikado_loci-gene-820.3	maker-Nitab22-pred_gff_Mikado_loci-gene-632.10
maker-Nitab20-augustus-gene-895.1	maker-Nitab12-pred_gff_Mikado_loci-gene-1040.13
maker-Nitab16-pred_gff_Mikado_loci-gene-1279.8	augustus-Nitab12-processed-gene-916.9
maker-Nitab10-pred_gff_Mikado_loci-gene-182.10	maker-Nitab02-pred_gff_Mikado_loci-gene-229.2
maker-Nitab10-pred_gff_Mikado_loci-gene-1124.10	maker-Nitab21-augustus-gene-860.1
maker-Nitab08-augustus-gene-1637.12	maker-Nitab02-augustus-gene-1212.10
maker-Nitab05-pred_gff_Mikado_loci-gene-679.10	maker-Nitab15-augustus-gene-540.8
maker-Nitab08-augustus-gene-429.5	maker-Nitab22-pred_gff_Mikado_loci-gene-194.0
maker-Nitab06-augustus-gene-1517.13	maker-Nitab04-augustus-gene-339.4
maker-Nitab11-augustus-gene-692.3	maker-Nitab19-augustus-gene-1450.16
maker-Nitab07-augustus-gene-446.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1251.10
maker-Nitab10-augustus-gene-1358.13	maker-Nitab02-augustus-gene-1152.17
maker-Nitab03-pred_gff_Mikado_loci-gene-1090.12	maker-Nitab17-augustus-gene-1596.23
maker-Nitab03-pred_gff_Mikado_loci-gene-1066.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1608.7
augustus-Nitab05-processed-gene-95.1	maker-Nitab24-pred_gff_Mikado_loci-gene-384.6
maker-Nitab06-augustus-gene-963.1	maker-Nitab04-pred_gff_Mikado_loci-gene-720.10
maker-Nitab10-pred_gff_Mikado_loci-gene-947.4	maker-Nitab02-pred_gff_Mikado_loci-gene-822.15
maker-Nitab01-augustus-gene-110.0	maker-Nitab23-augustus-gene-202.5
maker-Nitab11-augustus-gene-1237.5	maker-Nitab23-pred_gff_Mikado_loci-gene-1402.11
maker-Nitab05-augustus-gene-532.5	maker-Nitab15-augustus-gene-940.17
maker-Nitab03-augustus-gene-1554.10	maker-Nitab17-augustus-gene-1293.8
maker-Nitab16-augustus-gene-425.5	maker-Nitab12-augustus-gene-451.0
maker-Nitab14-augustus-gene-51.6	maker-Nitab14-augustus-gene-237.3
maker-Nitab20-augustus-gene-1318.3	maker-Nitab15-augustus-gene-119.5
maker-Nitab06-augustus-gene-1495.18	maker-Nitab04-pred_gff_Mikado_loci-gene-360.1
maker-Nitab05-pred_gff_Mikado_loci-gene-950.8	maker-Nitab24-pred_gff_Mikado_loci-gene-114.1
maker-Nitab01-pred_gff_Mikado_loci-gene-943.0	maker-Nitab15-augustus-gene-1154.10
maker-Nitab03-augustus-gene-1490.7	maker-Nitab22-augustus-gene-165.10
maker-Nitab10-pred_gff_Mikado_loci-gene-1085.13	maker-Nitab02-pred_gff_Mikado_loci-gene-891.2
maker-Nitab06-pred_gff_Mikado_loci-gene-1397.0	maker-Nitab12-pred_gff_Mikado_loci-gene-1169.2
maker-Nitab11-augustus-gene-637.7	maker-Nitab13-augustus-gene-996.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1800.2	maker-Nitab17-augustus-gene-100.11
maker-Nitab07-pred_gff_Mikado_loci-gene-89.22	maker-Nitab19-pred_gff_Mikado_loci-gene-751.17
maker-Nitab01-pred_gff_Mikado_loci-gene-981.22	maker-Nitab23-augustus-gene-932.12
maker-Nitab08-augustus-gene-33.0	maker-Nitab22-pred_gff_Mikado_loci-gene-390.15
maker-Nitab06-pred_gff_Mikado_loci-gene-1318.30	maker-Nitab04-pred_gff_Mikado_loci-gene-500.37
maker-Nitab17-augustus-gene-843.14	maker-Nitab17-augustus-gene-700.10
maker-Nitab10-augustus-gene-180.12	maker-Nitab02-augustus-gene-139.8
maker-Nitab01-augustus-gene-1835.10	maker-Nitab02-pred_gff_Mikado_loci-gene-783.1
maker-Nitab06-augustus-gene-1380.17	maker-Nitab04-augustus-gene-437.6
maker-Nitab10-augustus-gene-122.0	maker-Nitab23-augustus-gene-1382.20
maker-Nitab17-augustus-gene-396.0	maker-Nitab17-pred_gff_Mikado_loci-gene-287.7
maker-Nitab18-pred_gff_Mikado_loci-gene-42.10	maker-Nitab09-pred_gff_Mikado_loci-gene-1134.1
maker-Nitab01-augustus-gene-64.2	maker-Nitab23-augustus-gene-120.4
maker-Nitab05-augustus-gene-187.15	maker-Nitab24-augustus-gene-125.7
maker-Nitab19-augustus-gene-1347.10	maker-Nitab19-pred_gff_Mikado_loci-gene-1346.6
maker-Nitab03-augustus-gene-541.0	maker-Nitab17-augustus-gene-866.10
maker-Nitab18-augustus-gene-1021.4	augustus-Nitab09-processed-gene-579.7
maker-Nitab01-augustus-gene-299.12	maker-Nitab23-augustus-gene-429.2
maker-Nitab10-pred_gff_Mikado_loci-gene-107.16	maker-Nitab02-augustus-gene-94.35
augustus-Nitab07-processed-gene-913.1	maker-Nitab14-pred_gff_Mikado_loci-gene-505.1
maker-Nitab03-augustus-gene-1140.15	maker-Nitab17-augustus-gene-1557.3
maker-Nitab03-pred_gff_Mikado_loci-gene-950.1	maker-Nitab17-augustus-gene-1741.9
maker-Nitab06-pred_gff_Mikado_loci-gene-1751.8	maker-Nitab04-pred_gff_Mikado_loci-gene-119.3
maker-Nitab16-pred_gff_Mikado_loci-gene-68.0	maker-Nitab03-pred_gff_Mikado_loci-gene-1660.10
maker-Nitab05-augustus-gene-840.1	maker-Nitab24-augustus-gene-65.4
maker-Nitab11-augustus-gene-1393.12	maker-Nitab04-augustus-gene-831.2
maker-Nitab09-pred_gff_Mikado_loci-gene-21.6	maker-Nitab18-augustus-gene-1495.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1279.6	maker-Nitab12-augustus-gene-917.5
maker-Nitab10-pred_gff_Mikado_loci-gene-713.7	maker-Nitab02-augustus-gene-663.20
maker-Nitab20-pred_gff_Mikado_loci-gene-1432.3	maker-Nitab15-augustus-gene-41.16
maker-Nitab18-pred_gff_Mikado_loci-gene-1324.13	maker-Nitab23-augustus-gene-218.5
maker-Nitab01-augustus-gene-517.4	augustus-Nitab23-processed-gene-588.5
maker-Nitab07-augustus-gene-90.8	maker-Nitab19-pred_gff_Mikado_loci-gene-748.17
maker-Nitab22-pred_gff_Mikado_loci-gene-1487.7	maker-Nitab19-augustus-gene-596.13
maker-Nitab10-augustus-gene-177.5	maker-Nitab02-pred_gff_Mikado_loci-gene-138.0
augustus-Nitab03-processed-gene-964.16	maker-Nitab17-pred_gff_Mikado_loci-gene-1747.15
maker-Nitab10-pred_gff_Mikado_loci-gene-1427.8	maker-Nitab02-pred_gff_Mikado_loci-gene-1217.27
maker-Nitab06-pred_gff_Mikado_loci-gene-1544.18	maker-Nitab22-augustus-gene-729.5
maker-Nitab11-augustus-gene-347.2	maker-Nitab13-pred_gff_Mikado_loci-gene-1100.0
maker-Nitab11-augustus-gene-140.0	maker-Nitab11-augustus-gene-111.3
maker-Nitab01-pred_gff_Mikado_loci-gene-1026.2	maker-Nitab01-pred_gff_Mikado_loci-gene-971.1
maker-Nitab08-pred_gff_Mikado_loci-gene-1389.4	maker-Nitab21-pred_gff_Mikado_loci-gene-638.9
augustus-Nitab08-processed-gene-529.16	maker-Nitab22-augustus-gene-470.5
maker-Nitab18-augustus-gene-578.2	maker-Nitab09-augustus-gene-769.1
maker-Nitab16-pred_gff_Mikado_loci-gene-1132.3	augustus-Nitab15-processed-gene-573.5
maker-Nitab10-pred_gff_Mikado_loci-gene-838.22	maker-Nitab02-pred_gff_Mikado_loci-gene-761.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1200.16	maker-Nitab17-augustus-gene-1538.11
maker-Nitab03-augustus-gene-449.8	maker-Nitab17-augustus-gene-481.6
augustus-Nitab07-processed-gene-268.13	augustus-Nitab23-processed-gene-1205.1
maker-Nitab16-augustus-gene-771.3	maker-Nitab12-augustus-gene-768.4
maker-Nitab18-augustus-gene-705.7	maker-Nitab18-augustus-gene-706.13
maker-Nitab16-pred_gff_Mikado_loci-gene-1330.1	maker-Nitab12-pred_gff_Mikado_loci-gene-1034.13
maker-Nitab10-pred_gff_Mikado_loci-gene-909.41	maker-Nitab02-pred_gff_Mikado_loci-gene-805.16
maker-Nitab08-pred_gff_Mikado_loci-gene-1045.13	maker-Nitab22-augustus-gene-540.1
maker-Nitab03-pred_gff_Mikado_loci-gene-22.6	maker-Nitab17-augustus-gene-258.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1818.13	maker-Nitab04-augustus-gene-168.25
maker-Nitab20-pred_gff_Mikado_loci-gene-1152.0	maker-Nitab15-augustus-gene-203.0
maker-Nitab11-pred_gff_Mikado_loci-gene-356.3	maker-Nitab13-pred_gff_Mikado_loci-gene-1102.6
maker-Nitab09-pred_gff_Mikado_loci-gene-116.4	maker-Nitab18-pred_gff_Mikado_loci-gene-1363.5
maker-Nitab01-augustus-gene-1026.21	maker-Nitab01-augustus-gene-970.2
maker-Nitab03-pred_gff_Mikado_loci-gene-1370.21	maker-Nitab03-pred_gff_Mikado_loci-gene-1335.0
maker-Nitab07-pred_gff_Mikado_loci-gene-278.19	maker-Nitab19-pred_gff_Mikado_loci-gene-1094.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1614.14	maker-Nitab17-augustus-gene-1265.10
maker-Nitab06-pred_gff_Mikado_loci-gene-1468.16	maker-Nitab04-pred_gff_Mikado_loci-gene-291.1
maker-Nitab20-augustus-gene-254.6	maker-Nitab24-augustus-gene-827.6
maker-Nitab08-augustus-gene-1126.0	maker-Nitab04-augustus-gene-429.7
maker-Nitab22-pred_gff_Mikado_loci-gene-1409.0	maker-Nitab19-pred_gff_Mikado_loci-gene-568.14
maker-Nitab08-augustus-gene-464.13	augustus-Nitab22-processed-gene-422.21
maker-Nitab10-augustus-gene-1054.1	maker-Nitab02-augustus-gene-996.7
augustus-Nitab11-processed-gene-715.1	maker-Nitab08-pred_gff_Mikado_loci-gene-897.10
augustus-Nitab11-processed-gene-1324.2	maker-Nitab13-augustus-gene-165.9
maker-Nitab03-pred_gff_Mikado_loci-gene-1637.2	maker-Nitab03-augustus-gene-1665.26
maker-Nitab04-pred_gff_Mikado_loci-gene-547.1	maker-Nitab04-pred_gff_Mikado_loci-gene-524.2
augustus-Nitab10-processed-gene-1474.3	maker-Nitab02-augustus-gene-1244.9
maker-Nitab10-augustus-gene-1051.1	augustus-Nitab02-processed-gene-932.0
maker-Nitab10-pred_gff_Mikado_loci-gene-991.12	maker-Nitab02-augustus-gene-845.0
maker-Nitab07-pred_gff_Mikado_loci-gene-647.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1402.30
maker-Nitab08-pred_gff_Mikado_loci-gene-1105.7	maker-Nitab04-pred_gff_Mikado_loci-gene-391.5
maker-Nitab20-augustus-gene-461.3	maker-Nitab24-pred_gff_Mikado_loci-gene-585.2
maker-Nitab05-pred_gff_Mikado_loci-gene-213.0	maker-Nitab24-pred_gff_Mikado_loci-gene-291.0
maker-Nitab10-augustus-gene-863.10	maker-Nitab02-augustus-gene-777.4
augustus-Nitab07-processed-gene-388.3	augustus-Nitab19-processed-gene-1228.4
maker-Nitab11-augustus-gene-1232.31	maker-Nitab13-pred_gff_Mikado_loci-gene-215.21
maker-Nitab06-augustus-gene-1854.16	maker-Nitab04-augustus-gene-211.21
augustus-Nitab06-processed-gene-1920.5	maker-Nitab04-augustus-gene-272.8
maker-Nitab20-augustus-gene-263.1	maker-Nitab12-pred_gff_Mikado_loci-gene-328.9
maker-Nitab16-augustus-gene-1452.18	maker-Nitab12-augustus-gene-1130.17
maker-Nitab20-augustus-gene-149.3	maker-Nitab24-augustus-gene-936.6
maker-Nitab08-pred_gff_Mikado_loci-gene-1674.20	maker-Nitab23-pred_gff_Mikado_loci-gene-373.6
maker-Nitab01-pred_gff_Mikado_loci-gene-166.1	maker-Nitab23-pred_gff_Mikado_loci-gene-244.9
maker-Nitab10-augustus-gene-1065.2	maker-Nitab02-pred_gff_Mikado_loci-gene-974.1
maker-Nitab22-augustus-gene-1590.2	maker-Nitab19-augustus-gene-459.2
maker-Nitab16-augustus-gene-266.4	maker-Nitab12-pred_gff_Mikado_loci-gene-123.1
maker-Nitab03-pred_gff_Mikado_loci-gene-834.4	maker-Nitab17-augustus-gene-1149.1
maker-Nitab11-augustus-gene-1267.2	maker-Nitab13-augustus-gene-200.18
maker-Nitab10-pred_gff_Mikado_loci-gene-252.18	maker-Nitab02-pred_gff_Mikado_loci-gene-146.51
maker-Nitab22-augustus-gene-1219.9	maker-Nitab19-augustus-gene-730.21
maker-Nitab03-augustus-gene-1033.1	maker-Nitab17-augustus-gene-1635.0
maker-Nitab10-augustus-gene-422.8	augustus-Nitab02-processed-gene-426.8
augustus-Nitab10-processed-gene-722.2	maker-Nitab02-augustus-gene-666.2
maker-Nitab10-augustus-gene-85.2	maker-Nitab02-pred_gff_Mikado_loci-gene-72.1
maker-Nitab16-augustus-gene-1386.5	maker-Nitab12-augustus-gene-1061.0
maker-Nitab20-augustus-gene-109.0	maker-Nitab12-augustus-gene-1157.12
maker-Nitab06-pred_gff_Mikado_loci-gene-139.2	maker-Nitab04-augustus-gene-1236.5
maker-Nitab10-augustus-gene-1178.10	maker-Nitab02-augustus-gene-1035.26
maker-Nitab01-pred_gff_Mikado_loci-gene-1763.12	maker-Nitab17-pred_gff_Mikado_loci-gene-1467.9
maker-Nitab07-pred_gff_Mikado_loci-gene-367.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1173.13
maker-Nitab10-pred_gff_Mikado_loci-gene-1005.1	maker-Nitab02-pred_gff_Mikado_loci-gene-852.26
maker-Nitab06-pred_gff_Mikado_loci-gene-980.7	maker-Nitab04-augustus-gene-709.4
maker-Nitab03-pred_gff_Mikado_loci-gene-1635.2	augustus-Nitab03-processed-gene-1670.1
augustus-Nitab08-processed-gene-708.14	maker-Nitab22-pred_gff_Mikado_loci-gene-681.0
maker-Nitab10-augustus-gene-771.2	maker-Nitab02-pred_gff_Mikado_loci-gene-716.5
maker-Nitab01-pred_gff_Mikado_loci-gene-556.3	maker-Nitab23-pred_gff_Mikado_loci-gene-618.16
maker-Nitab10-pred_gff_Mikado_loci-gene-103.7	maker-Nitab02-pred_gff_Mikado_loci-gene-87.2
maker-Nitab17-augustus-gene-42.10	maker-Nitab17-pred_gff_Mikado_loci-gene-175.2
maker-Nitab20-pred_gff_Mikado_loci-gene-226.0	maker-Nitab09-pred_gff_Mikado_loci-gene-768.0
maker-Nitab07-pred_gff_Mikado_loci-gene-485.27	maker-Nitab19-pred_gff_Mikado_loci-gene-1292.1
maker-Nitab08-pred_gff_Mikado_loci-gene-965.10	maker-Nitab22-pred_gff_Mikado_loci-gene-609.16
maker-Nitab08-augustus-gene-1743.4	maker-Nitab18-pred_gff_Mikado_loci-gene-1432.10
maker-Nitab01-augustus-gene-1424.5	maker-Nitab23-pred_gff_Mikado_loci-gene-898.11
maker-Nitab07-augustus-gene-547.1	maker-Nitab19-augustus-gene-1326.0
maker-Nitab13-pred_gff_Mikado_loci-gene-27.2	maker-Nitab13-augustus-gene-27.7
maker-Nitab07-pred_gff_Mikado_loci-gene-716.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1454.12
maker-Nitab18-pred_gff_Mikado_loci-gene-803.9	maker-Nitab09-pred_gff_Mikado_loci-gene-657.7
maker-Nitab11-augustus-gene-445.11	augustus-Nitab13-processed-gene-1129.16
maker-Nitab05-pred_gff_Mikado_loci-gene-135.10	augustus-Nitab24-processed-gene-352.21
augustus-Nitab03-processed-gene-888.1	maker-Nitab02-augustus-gene-54.10
maker-Nitab03-pred_gff_Mikado_loci-gene-1435.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1384.26
maker-Nitab01-pred_gff_Mikado_loci-gene-180.23	maker-Nitab23-pred_gff_Mikado_loci-gene-322.2
maker-Nitab11-augustus-gene-1437.5	maker-Nitab13-augustus-gene-37.2
maker-Nitab08-augustus-gene-1029.13	maker-Nitab22-augustus-gene-515.5
maker-Nitab10-pred_gff_Mikado_loci-gene-279.10	maker-Nitab10-augustus-gene-260.8
maker-Nitab08-pred_gff_Mikado_loci-gene-49.2	maker-Nitab22-pred_gff_Mikado_loci-gene-406.16
maker-Nitab06-pred_gff_Mikado_loci-gene-1224.0	maker-Nitab04-pred_gff_Mikado_loci-gene-551.0
maker-Nitab10-augustus-gene-630.13	maker-Nitab02-pred_gff_Mikado_loci-gene-606.4
maker-Nitab07-augustus-gene-307.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1115.5
maker-Nitab10-pred_gff_Mikado_loci-gene-757.2	maker-Nitab02-pred_gff_Mikado_loci-gene-705.10
maker-Nitab01-pred_gff_Mikado_loci-gene-362.1	maker-Nitab23-pred_gff_Mikado_loci-gene-477.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1646.9	maker-Nitab04-augustus-gene-39.16
maker-Nitab17-augustus-gene-39.17	maker-Nitab17-augustus-gene-170.2
maker-Nitab01-augustus-gene-554.6	maker-Nitab23-augustus-gene-615.7
maker-Nitab20-augustus-gene-94.15	maker-Nitab24-augustus-gene-994.3
maker-Nitab18-augustus-gene-257.3	maker-Nitab09-augustus-gene-1002.2
maker-Nitab09-pred_gff_Mikado_loci-gene-40.0	maker-Nitab18-pred_gff_Mikado_loci-gene-1471.13
maker-Nitab10-augustus-gene-1022.26	maker-Nitab23-augustus-gene-205.9
maker-Nitab07-augustus-gene-437.5	maker-Nitab19-augustus-gene-1251.22
maker-Nitab16-pred_gff_Mikado_loci-gene-14.25	maker-Nitab23-augustus-gene-1466.67
maker-Nitab07-augustus-gene-787.6	maker-Nitab14-augustus-gene-235.3
maker-Nitab06-pred_gff_Mikado_loci-gene-258.16	maker-Nitab04-augustus-gene-920.1
maker-Nitab20-pred_gff_Mikado_loci-gene-1149.1	maker-Nitab15-pred_gff_Mikado_loci-gene-223.21
maker-Nitab07-pred_gff_Mikado_loci-gene-1180.17	maker-Nitab14-pred_gff_Mikado_loci-gene-316.12
maker-Nitab06-pred_gff_Mikado_loci-gene-892.2	maker-Nitab04-augustus-gene-738.15
maker-Nitab01-augustus-gene-1844.20	maker-Nitab02-pred_gff_Mikado_loci-gene-745.16
maker-Nitab03-augustus-gene-1134.2	maker-Nitab17-augustus-gene-1563.2
augustus-Nitab06-processed-gene-35.14	augustus-Nitab04-processed-gene-1340.1
augustus-Nitab07-processed-gene-1288.0	maker-Nitab14-pred_gff_Mikado_loci-gene-253.20
maker-Nitab16-augustus-gene-262.1	maker-Nitab18-augustus-gene-706.4
augustus-Nitab11-processed-gene-1128.2	maker-Nitab13-augustus-gene-291.6
maker-Nitab08-augustus-gene-502.15	maker-Nitab14-augustus-gene-334.14
maker-Nitab11-pred_gff_Mikado_loci-gene-35.1	maker-Nitab12-pred_gff_Mikado_loci-gene-929.2
maker-Nitab01-augustus-gene-237.6	maker-Nitab23-pred_gff_Mikado_loci-gene-387.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1046.7	maker-Nitab04-pred_gff_Mikado_loci-gene-661.4
maker-Nitab11-augustus-gene-443.4	maker-Nitab13-pred_gff_Mikado_loci-gene-1213.3
maker-Nitab04-pred_gff_Mikado_loci-gene-547.2	maker-Nitab04-augustus-gene-524.18
maker-Nitab21-augustus-gene-104.2	maker-Nitab14-pred_gff_Mikado_loci-gene-1042.12
maker-Nitab06-augustus-gene-1786.12	maker-Nitab04-augustus-gene-154.22
maker-Nitab18-augustus-gene-345.12	maker-Nitab09-augustus-gene-941.2
maker-Nitab11-augustus-gene-2.9	maker-Nitab11-augustus-gene-3.5
augustus-Nitab03-processed-gene-772.45	augustus-Nitab02-processed-gene-948.6
maker-Nitab16-pred_gff_Mikado_loci-gene-1032.0	maker-Nitab12-pred_gff_Mikado_loci-gene-854.8
maker-Nitab08-pred_gff_Mikado_loci-gene-1038.3	maker-Nitab22-pred_gff_Mikado_loci-gene-508.16
maker-Nitab07-pred_gff_Mikado_loci-gene-287.12	maker-Nitab19-augustus-gene-1099.4
maker-Nitab03-pred_gff_Mikado_loci-gene-949.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1741.3
maker-Nitab08-augustus-gene-1669.6	maker-Nitab21-augustus-gene-960.5
maker-Nitab05-pred_gff_Mikado_loci-gene-841.1	maker-Nitab04-augustus-gene-931.4
maker-Nitab06-pred_gff_Mikado_loci-gene-26.14	maker-Nitab04-augustus-gene-1347.17
maker-Nitab11-augustus-gene-3.1	maker-Nitab11-pred_gff_Mikado_loci-gene-6.10
maker-Nitab21-pred_gff_Mikado_loci-gene-325.8	maker-Nitab14-pred_gff_Mikado_loci-gene-849.0
maker-Nitab20-pred_gff_Mikado_loci-gene-1227.6	maker-Nitab15-pred_gff_Mikado_loci-gene-172.5
augustus-Nitab06-processed-gene-472.3	maker-Nitab04-augustus-gene-846.0
maker-Nitab09-pred_gff_Mikado_loci-gene-20.0	maker-Nitab18-augustus-gene-1496.5
maker-Nitab06-pred_gff_Mikado_loci-gene-328.4	maker-Nitab19-pred_gff_Mikado_loci-gene-822.25
maker-Nitab10-pred_gff_Mikado_loci-gene-324.7	maker-Nitab02-augustus-gene-250.10
maker-Nitab21-pred_gff_Mikado_loci-gene-17.43	maker-Nitab14-pred_gff_Mikado_loci-gene-1151.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1672.0	maker-Nitab22-augustus-gene-388.11
maker-Nitab07-pred_gff_Mikado_loci-gene-218.18	maker-Nitab19-augustus-gene-995.10
maker-Nitab11-pred_gff_Mikado_loci-gene-1249.22	maker-Nitab13-augustus-gene-209.32
maker-Nitab03-augustus-gene-467.7	maker-Nitab17-augustus-gene-463.1
maker-Nitab09-pred_gff_Mikado_loci-gene-46.26	maker-Nitab18-augustus-gene-1458.0
maker-Nitab01-pred_gff_Mikado_loci-gene-1412.0	maker-Nitab23-pred_gff_Mikado_loci-gene-824.3
maker-Nitab21-pred_gff_Mikado_loci-gene-299.14	maker-Nitab14-pred_gff_Mikado_loci-gene-851.0
maker-Nitab20-augustus-gene-1377.3	maker-Nitab13-augustus-gene-272.3
maker-Nitab07-augustus-gene-502.5	maker-Nitab19-pred_gff_Mikado_loci-gene-1300.0
maker-Nitab05-augustus-gene-843.2	maker-Nitab24-augustus-gene-63.1
maker-Nitab19-pred_gff_Mikado_loci-gene-854.2	maker-Nitab19-augustus-gene-853.8
maker-Nitab22-pred_gff_Mikado_loci-gene-1269.6	maker-Nitab19-pred_gff_Mikado_loci-gene-475.26
maker-Nitab06-pred_gff_Mikado_loci-gene-130.4	augustus-Nitab24-processed-gene-49.5
maker-Nitab05-augustus-gene-278.5	maker-Nitab24-pred_gff_Mikado_loci-gene-242.2
maker-Nitab01-augustus-gene-1874.12	maker-Nitab01-augustus-gene-1860.35
maker-Nitab04-augustus-gene-544.8	maker-Nitab04-pred_gff_Mikado_loci-gene-525.19
maker-Nitab17-augustus-gene-407.7	maker-Nitab17-augustus-gene-297.9
maker-Nitab11-pred_gff_Mikado_loci-gene-1206.33	maker-Nitab13-pred_gff_Mikado_loci-gene-237.1
maker-Nitab02-augustus-gene-1017.0	maker-Nitab09-augustus-gene-995.12
maker-Nitab11-pred_gff_Mikado_loci-gene-210.5	maker-Nitab13-pred_gff_Mikado_loci-gene-1290.0
maker-Nitab07-pred_gff_Mikado_loci-gene-343.9	maker-Nitab15-augustus-gene-476.6
maker-Nitab03-pred_gff_Mikado_loci-gene-540.0	maker-Nitab17-augustus-gene-867.8
maker-Nitab20-augustus-gene-806.10	maker-Nitab15-pred_gff_Mikado_loci-gene-359.0
maker-Nitab22-augustus-gene-2006.0	augustus-Nitab19-processed-gene-126.7
augustus-Nitab03-processed-gene-650.20	augustus-Nitab19-processed-gene-89.8
augustus-Nitab18-processed-gene-233.3	augustus-Nitab18-processed-gene-110.0
maker-Nitab10-augustus-gene-1133.4	maker-Nitab12-pred_gff_Mikado_loci-gene-158.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1046.5	maker-Nitab04-pred_gff_Mikado_loci-gene-662.41
maker-Nitab19-augustus-gene-1546.0	augustus-Nitab13-processed-gene-1209.5
maker-Nitab20-pred_gff_Mikado_loci-gene-806.12	maker-Nitab15-pred_gff_Mikado_loci-gene-360.4
maker-Nitab11-pred_gff_Mikado_loci-gene-464.8	maker-Nitab13-pred_gff_Mikado_loci-gene-1231.7
maker-Nitab11-pred_gff_Mikado_loci-gene-578.13	maker-Nitab13-augustus-gene-1023.4
maker-Nitab09-augustus-gene-80.15	maker-Nitab24-augustus-gene-114.8
maker-Nitab11-augustus-gene-1388.9	maker-Nitab04-pred_gff_Mikado_loci-gene-800.7
augustus-Nitab20-processed-gene-34.1	maker-Nitab24-augustus-gene-1057.0
augustus-Nitab22-processed-gene-1137.0	augustus-Nitab22-processed-gene-1137.2
augustus-Nitab08-processed-gene-141.33	maker-Nitab22-pred_gff_Mikado_loci-gene-118.3
augustus-Nitab17-processed-gene-46.7	maker-Nitab19-augustus-gene-577.22
maker-Nitab18-augustus-gene-1174.6	maker-Nitab09-augustus-gene-230.9
maker-Nitab16-pred_gff_Mikado_loci-gene-1480.7	maker-Nitab12-pred_gff_Mikado_loci-gene-1142.6
maker-Nitab17-pred_gff_Mikado_loci-gene-22.1	maker-Nitab17-pred_gff_Mikado_loci-gene-259.9
maker-Nitab01-augustus-gene-1742.4	maker-Nitab23-augustus-gene-1281.8
maker-Nitab01-augustus-gene-92.3	maker-Nitab23-pred_gff_Mikado_loci-gene-148.6
maker-Nitab22-augustus-gene-1217.4	augustus-Nitab19-processed-gene-730.61
maker-Nitab22-augustus-gene-1624.4	maker-Nitab19-augustus-gene-427.5
maker-Nitab07-augustus-gene-560.32	maker-Nitab19-augustus-gene-1346.8
maker-Nitab11-pred_gff_Mikado_loci-gene-1003.0	maker-Nitab13-pred_gff_Mikado_loci-gene-828.1
maker-Nitab06-augustus-gene-1307.7	maker-Nitab04-augustus-gene-517.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1876.25	maker-Nitab04-augustus-gene-238.5
maker-Nitab03-augustus-gene-350.0	maker-Nitab17-augustus-gene-535.1
maker-Nitab07-augustus-gene-16.19	maker-Nitab19-augustus-gene-838.2
maker-Nitab01-augustus-gene-1.10	augustus-Nitab23-processed-gene-29.13
maker-Nitab05-pred_gff_Mikado_loci-gene-1542.5	maker-Nitab15-pred_gff_Mikado_loci-gene-1166.8
maker-Nitab22-pred_gff_Mikado_loci-gene-2106.1	maker-Nitab19-pred_gff_Mikado_loci-gene-20.9
maker-Nitab10-augustus-gene-1403.0	augustus-Nitab02-processed-gene-1205.29
maker-Nitab06-augustus-gene-1812.21	maker-Nitab17-augustus-gene-90.10
maker-Nitab01-pred_gff_Mikado_loci-gene-593.2	maker-Nitab23-pred_gff_Mikado_loci-gene-649.5
maker-Nitab03-augustus-gene-771.13	maker-Nitab17-augustus-gene-1680.10
