augustus-Nitab20-processed-gene-152.38	maker-Nitab19-augustus-gene-1209.0
maker-Nitab01-pred_gff_Mikado_loci-gene-198.0	maker-Nitab23-pred_gff_Mikado_loci-gene-352.0
augustus-Nitab01-processed-gene-83.12	maker-Nitab23-augustus-gene-152.1
maker-Nitab03-pred_gff_Mikado_loci-gene-388.2	maker-Nitab17-augustus-gene-1679.14
augustus-Nitab05-processed-gene-1426.23	augustus-Nitab15-processed-gene-1081.13
augustus-Nitab16-processed-gene-1399.0	maker-Nitab09-augustus-gene-279.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1092.0	maker-Nitab19-augustus-gene-704.18
maker-Nitab21-augustus-gene-17.28	maker-Nitab14-augustus-gene-1152.0
maker-Nitab06-augustus-gene-865.0	maker-Nitab13-augustus-gene-112.9
maker-Nitab05-augustus-gene-489.6	maker-Nitab15-augustus-gene-559.8
maker-Nitab06-pred_gff_Mikado_loci-gene-88.4	augustus-Nitab13-processed-gene-259.0
maker-Nitab08-pred_gff_Mikado_loci-gene-225.20	maker-Nitab19-pred_gff_Mikado_loci-gene-563.5
maker-Nitab06-pred_gff_Mikado_loci-gene-1328.6	maker-Nitab04-pred_gff_Mikado_loci-gene-495.12
maker-Nitab07-augustus-gene-1400.3	maker-Nitab23-augustus-gene-1465.10
maker-Nitab08-augustus-gene-1725.8	maker-Nitab21-augustus-gene-1009.8
maker-Nitab21-pred_gff_Mikado_loci-gene-17.39	maker-Nitab14-augustus-gene-1151.23
maker-Nitab07-augustus-gene-366.6	augustus-Nitab12-processed-gene-940.24
maker-Nitab18-pred_gff_Mikado_loci-gene-859.0	maker-Nitab09-augustus-gene-416.9
maker-Nitab10-augustus-gene-708.0	maker-Nitab02-augustus-gene-659.2
maker-Nitab16-augustus-gene-1218.6	maker-Nitab12-augustus-gene-896.27
maker-Nitab20-augustus-gene-1107.4	maker-Nitab12-augustus-gene-832.14
maker-Nitab18-augustus-gene-38.0	augustus-Nitab09-processed-gene-1136.0
maker-Nitab01-augustus-gene-1691.6	maker-Nitab23-augustus-gene-1269.15
maker-Nitab07-augustus-gene-95.33	maker-Nitab19-augustus-gene-742.11
maker-Nitab06-pred_gff_Mikado_loci-gene-450.15	maker-Nitab19-pred_gff_Mikado_loci-gene-1395.24
maker-Nitab08-augustus-gene-304.16	augustus-Nitab22-processed-gene-255.5
maker-Nitab03-pred_gff_Mikado_loci-gene-414.5	maker-Nitab19-augustus-gene-1080.3
maker-Nitab07-pred_gff_Mikado_loci-gene-282.0	maker-Nitab13-augustus-gene-11.9
maker-Nitab05-pred_gff_Mikado_loci-gene-1597.0	maker-Nitab15-pred_gff_Mikado_loci-gene-1233.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1319.0	maker-Nitab23-pred_gff_Mikado_loci-gene-850.6
maker-Nitab05-augustus-gene-171.1	maker-Nitab24-augustus-gene-323.3
maker-Nitab01-pred_gff_Mikado_loci-gene-1800.19	maker-Nitab12-pred_gff_Mikado_loci-gene-65.12
maker-Nitab16-pred_gff_Mikado_loci-gene-1100.7	maker-Nitab12-pred_gff_Mikado_loci-gene-960.2
maker-Nitab07-augustus-gene-1187.9	maker-Nitab14-augustus-gene-319.11
maker-Nitab13-augustus-gene-402.15	maker-Nitab15-pred_gff_Mikado_loci-gene-383.4
maker-Nitab18-pred_gff_Mikado_loci-gene-1167.3	maker-Nitab13-pred_gff_Mikado_loci-gene-314.3
maker-Nitab03-pred_gff_Mikado_loci-gene-1733.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1218.3
maker-Nitab03-pred_gff_Mikado_loci-gene-221.0	maker-Nitab17-pred_gff_Mikado_loci-gene-714.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1000.13	maker-Nitab12-pred_gff_Mikado_loci-gene-831.4
maker-Nitab11-augustus-gene-1432.4	maker-Nitab13-pred_gff_Mikado_loci-gene-54.20
augustus-Nitab10-processed-gene-1293.5	maker-Nitab02-augustus-gene-1114.1
maker-Nitab16-augustus-gene-1228.0	maker-Nitab12-augustus-gene-887.0
maker-Nitab03-augustus-gene-664.2	maker-Nitab17-augustus-gene-909.4
maker-Nitab06-augustus-gene-1145.9	maker-Nitab04-pred_gff_Mikado_loci-gene-599.39
maker-Nitab10-pred_gff_Mikado_loci-gene-42.12	augustus-Nitab02-processed-gene-32.2
maker-Nitab10-pred_gff_Mikado_loci-gene-725.5	maker-Nitab19-augustus-gene-1363.13
maker-Nitab06-augustus-gene-663.9	maker-Nitab22-augustus-gene-28.7
maker-Nitab22-pred_gff_Mikado_loci-gene-1736.11	maker-Nitab24-augustus-gene-229.7
maker-Nitab08-augustus-gene-1172.2	maker-Nitab04-pred_gff_Mikado_loci-gene-483.1
maker-Nitab21-pred_gff_Mikado_loci-gene-12.6	maker-Nitab02-pred_gff_Mikado_loci-gene-151.1
maker-Nitab10-augustus-gene-1127.2	maker-Nitab12-pred_gff_Mikado_loci-gene-63.3
maker-Nitab08-augustus-gene-702.5	maker-Nitab22-pred_gff_Mikado_loci-gene-675.25
augustus-Nitab20-processed-gene-1251.1	augustus-Nitab15-processed-gene-146.5
maker-Nitab05-pred_gff_Mikado_loci-gene-1199.5	maker-Nitab19-pred_gff_Mikado_loci-gene-1225.9
maker-Nitab20-pred_gff_Mikado_loci-gene-1466.40	maker-Nitab09-augustus-gene-1120.32
maker-Nitab05-augustus-gene-637.1	maker-Nitab15-augustus-gene-810.6
maker-Nitab06-augustus-gene-1806.0	maker-Nitab22-augustus-gene-204.10
maker-Nitab08-augustus-gene-626.11	augustus-Nitab22-processed-gene-729.1
maker-Nitab03-pred_gff_Mikado_loci-gene-622.10	maker-Nitab17-pred_gff_Mikado_loci-gene-1218.6
maker-Nitab08-augustus-gene-1656.2	maker-Nitab02-pred_gff_Mikado_loci-gene-1159.210
maker-Nitab08-augustus-gene-530.6	maker-Nitab22-pred_gff_Mikado_loci-gene-472.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1274.10	maker-Nitab17-augustus-gene-1497.11
augustus-Nitab24-processed-gene-872.0	maker-Nitab24-augustus-gene-892.2
maker-Nitab07-augustus-gene-1196.27	maker-Nitab22-pred_gff_Mikado_loci-gene-90.13
augustus-Nitab16-processed-gene-635.0	augustus-Nitab23-processed-gene-93.4
maker-Nitab01-augustus-gene-876.10	maker-Nitab13-augustus-gene-717.0
augustus-Nitab07-processed-gene-1386.6	maker-Nitab22-pred_gff_Mikado_loci-gene-522.1
maker-Nitab20-augustus-gene-69.0	maker-Nitab24-pred_gff_Mikado_loci-gene-1020.25
augustus-Nitab01-processed-gene-131.19	maker-Nitab23-pred_gff_Mikado_loci-gene-211.0
maker-Nitab21-augustus-gene-501.0	maker-Nitab21-augustus-gene-439.4
maker-Nitab07-pred_gff_Mikado_loci-gene-1427.2	maker-Nitab12-augustus-gene-968.1
maker-Nitab05-pred_gff_Mikado_loci-gene-1597.1	maker-Nitab15-pred_gff_Mikado_loci-gene-1233.0
maker-Nitab08-augustus-gene-893.5	maker-Nitab19-augustus-gene-797.5
maker-Nitab05-augustus-gene-646.12	maker-Nitab15-augustus-gene-912.7
augustus-Nitab16-processed-gene-628.0	maker-Nitab12-pred_gff_Mikado_loci-gene-803.0
maker-Nitab06-pred_gff_Mikado_loci-gene-455.5	maker-Nitab04-augustus-gene-972.0
maker-Nitab05-augustus-gene-1607.10	maker-Nitab23-augustus-gene-75.3
maker-Nitab05-augustus-gene-416.0	maker-Nitab15-augustus-gene-897.2
maker-Nitab22-pred_gff_Mikado_loci-gene-1649.12	augustus-Nitab19-processed-gene-414.2
augustus-Nitab08-processed-gene-1745.9	maker-Nitab21-augustus-gene-1050.12
maker-Nitab20-pred_gff_Mikado_loci-gene-1188.22	maker-Nitab15-pred_gff_Mikado_loci-gene-218.0
maker-Nitab10-augustus-gene-778.8	maker-Nitab02-pred_gff_Mikado_loci-gene-720.15
maker-Nitab20-augustus-gene-33.3	maker-Nitab24-pred_gff_Mikado_loci-gene-1058.2
maker-Nitab08-pred_gff_Mikado_loci-gene-304.27	maker-Nitab23-augustus-gene-402.2
maker-Nitab03-pred_gff_Mikado_loci-gene-1480.1	maker-Nitab17-augustus-gene-1397.4
maker-Nitab16-augustus-gene-1289.1	maker-Nitab12-augustus-gene-1044.0
augustus-Nitab10-processed-gene-773.3	augustus-Nitab02-processed-gene-718.2
maker-Nitab01-pred_gff_Mikado_loci-gene-880.4	maker-Nitab23-augustus-gene-732.4
maker-Nitab20-augustus-gene-358.9	maker-Nitab24-pred_gff_Mikado_loci-gene-439.25
maker-Nitab01-augustus-gene-1217.4	maker-Nitab23-augustus-gene-1093.3
maker-Nitab06-augustus-gene-1475.22	maker-Nitab02-pred_gff_Mikado_loci-gene-108.14
maker-Nitab16-augustus-gene-1319.2	maker-Nitab12-pred_gff_Mikado_loci-gene-1023.5
maker-Nitab07-pred_gff_Mikado_loci-gene-352.23	maker-Nitab19-pred_gff_Mikado_loci-gene-1161.3
maker-Nitab06-pred_gff_Mikado_loci-gene-1690.2	maker-Nitab14-pred_gff_Mikado_loci-gene-764.0
maker-Nitab03-augustus-gene-5.1	maker-Nitab17-augustus-gene-179.4
maker-Nitab22-pred_gff_Mikado_loci-gene-1459.3	maker-Nitab22-augustus-gene-32.19
maker-Nitab08-pred_gff_Mikado_loci-gene-1697.1	augustus-Nitab21-processed-gene-983.10
maker-Nitab16-augustus-gene-199.3	maker-Nitab12-pred_gff_Mikado_loci-gene-76.1
augustus-Nitab03-processed-gene-460.2	maker-Nitab17-augustus-gene-467.2
augustus-Nitab03-processed-gene-650.20	augustus-Nitab19-processed-gene-89.8
augustus-Nitab02-processed-gene-961.2	maker-Nitab02-pred_gff_Mikado_loci-gene-1002.14
maker-Nitab03-pred_gff_Mikado_loci-gene-1177.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1550.11
maker-Nitab10-pred_gff_Mikado_loci-gene-1058.4	maker-Nitab02-pred_gff_Mikado_loci-gene-983.18
maker-Nitab10-pred_gff_Mikado_loci-gene-782.0	maker-Nitab01-pred_gff_Mikado_loci-gene-1868.38
maker-Nitab20-augustus-gene-709.0	maker-Nitab24-augustus-gene-679.1
maker-Nitab01-augustus-gene-1786.12	maker-Nitab23-augustus-gene-1312.6
maker-Nitab03-augustus-gene-307.1	augustus-Nitab02-processed-gene-306.1
maker-Nitab03-augustus-gene-335.5	augustus-Nitab13-processed-gene-739.2
maker-Nitab06-augustus-gene-433.17	maker-Nitab04-pred_gff_Mikado_loci-gene-15.41
maker-Nitab10-augustus-gene-42.7	maker-Nitab02-augustus-gene-31.12
maker-Nitab20-augustus-gene-1255.4	maker-Nitab15-augustus-gene-147.14
augustus-Nitab20-processed-gene-476.2	maker-Nitab24-augustus-gene-712.0
maker-Nitab22-augustus-gene-2120.4	maker-Nitab19-augustus-gene-8.26
maker-Nitab01-augustus-gene-1822.2	augustus-Nitab12-processed-gene-40.5
maker-Nitab03-pred_gff_Mikado_loci-gene-279.0	maker-Nitab17-pred_gff_Mikado_loci-gene-618.0
maker-Nitab03-augustus-gene-1003.25	maker-Nitab14-pred_gff_Mikado_loci-gene-977.0
maker-Nitab20-augustus-gene-1426.5	maker-Nitab13-pred_gff_Mikado_loci-gene-803.8
augustus-Nitab10-processed-gene-1369.10	maker-Nitab02-pred_gff_Mikado_loci-gene-1159.212
maker-Nitab09-pred_gff_Mikado_loci-gene-38.4	maker-Nitab18-pred_gff_Mikado_loci-gene-1475.0
maker-Nitab03-pred_gff_Mikado_loci-gene-934.15	maker-Nitab17-pred_gff_Mikado_loci-gene-1734.0
maker-Nitab05-augustus-gene-115.16	maker-Nitab24-augustus-gene-370.22
maker-Nitab22-augustus-gene-997.3	maker-Nitab14-augustus-gene-652.6
augustus-Nitab18-processed-gene-18.21	augustus-Nitab18-processed-gene-0.33
maker-Nitab08-augustus-gene-1613.0	maker-Nitab13-pred_gff_Mikado_loci-gene-806.5
maker-Nitab04-pred_gff_Mikado_loci-gene-547.4	augustus-Nitab04-processed-gene-524.12
maker-Nitab01-augustus-gene-1749.10	maker-Nitab23-augustus-gene-1286.0
augustus-Nitab05-processed-gene-594.7	maker-Nitab02-pred_gff_Mikado_loci-gene-1151.0
maker-Nitab01-pred_gff_Mikado_loci-gene-1524.12	maker-Nitab23-augustus-gene-967.0
maker-Nitab20-augustus-gene-718.1	maker-Nitab24-pred_gff_Mikado_loci-gene-12.0
augustus-Nitab11-processed-gene-1422.38	maker-Nitab14-pred_gff_Mikado_loci-gene-618.0
maker-Nitab16-pred_gff_Mikado_loci-gene-737.0	maker-Nitab24-pred_gff_Mikado_loci-gene-453.0
maker-Nitab08-augustus-gene-47.23	maker-Nitab04-augustus-gene-89.19
maker-Nitab10-pred_gff_Mikado_loci-gene-1430.1	maker-Nitab02-augustus-gene-1218.61
maker-Nitab18-augustus-gene-424.6	maker-Nitab09-augustus-gene-880.0
augustus-Nitab07-processed-gene-516.24	maker-Nitab02-pred_gff_Mikado_loci-gene-649.0
augustus-Nitab16-processed-gene-157.0	augustus-Nitab16-processed-gene-156.2
maker-Nitab18-augustus-gene-318.2	maker-Nitab09-augustus-gene-1028.37
maker-Nitab03-augustus-gene-480.1	maker-Nitab17-pred_gff_Mikado_loci-gene-453.24
maker-Nitab20-augustus-gene-707.2	augustus-Nitab24-processed-gene-720.4
augustus-Nitab08-processed-gene-1643.8	maker-Nitab21-augustus-gene-942.6
augustus-Nitab05-processed-gene-1508.2	maker-Nitab05-pred_gff_Mikado_loci-gene-1516.0
maker-Nitab01-pred_gff_Mikado_loci-gene-943.0	maker-Nitab15-augustus-gene-1154.10
maker-Nitab21-pred_gff_Mikado_loci-gene-454.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1303.3
maker-Nitab08-augustus-gene-702.4	maker-Nitab22-augustus-gene-675.8
maker-Nitab08-augustus-gene-1522.2	maker-Nitab21-pred_gff_Mikado_loci-gene-842.0
maker-Nitab09-augustus-gene-3.2	maker-Nitab18-pred_gff_Mikado_loci-gene-1483.0
maker-Nitab22-augustus-gene-1124.14	maker-Nitab23-pred_gff_Mikado_loci-gene-1466.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1614.0	augustus-Nitab09-processed-gene-1153.14
maker-Nitab01-pred_gff_Mikado_loci-gene-866.12	maker-Nitab23-augustus-gene-748.3
maker-Nitab18-pred_gff_Mikado_loci-gene-880.0	maker-Nitab24-pred_gff_Mikado_loci-gene-368.20
maker-Nitab20-augustus-gene-852.3	maker-Nitab17-augustus-gene-1048.0
augustus-Nitab11-processed-gene-1451.15	augustus-Nitab13-processed-gene-13.0
maker-Nitab05-augustus-gene-1548.15	maker-Nitab23-augustus-gene-320.10
augustus-Nitab11-processed-gene-1162.5	augustus-Nitab13-processed-gene-272.18
maker-Nitab20-augustus-gene-426.4	maker-Nitab24-augustus-gene-407.5
maker-Nitab01-augustus-gene-1818.19	maker-Nitab12-pred_gff_Mikado_loci-gene-44.14
maker-Nitab16-augustus-gene-1470.2	maker-Nitab12-augustus-gene-1140.12
maker-Nitab08-pred_gff_Mikado_loci-gene-96.0	maker-Nitab15-pred_gff_Mikado_loci-gene-123.0
maker-Nitab10-pred_gff_Mikado_loci-gene-1378.5	augustus-Nitab13-processed-gene-348.2
maker-Nitab03-augustus-gene-846.12	maker-Nitab17-augustus-gene-1157.7
maker-Nitab16-augustus-gene-12.22	maker-Nitab23-augustus-gene-1468.17
maker-Nitab03-augustus-gene-351.6	maker-Nitab17-pred_gff_Mikado_loci-gene-534.8
augustus-Nitab10-processed-gene-166.2	maker-Nitab02-pred_gff_Mikado_loci-gene-132.0
maker-Nitab10-augustus-gene-739.2	maker-Nitab23-pred_gff_Mikado_loci-gene-498.30
maker-Nitab10-augustus-gene-122.0	maker-Nitab23-augustus-gene-1382.20
maker-Nitab07-augustus-gene-217.14	maker-Nitab19-pred_gff_Mikado_loci-gene-996.0
maker-Nitab21-pred_gff_Mikado_loci-gene-215.25	maker-Nitab14-augustus-gene-951.10
maker-Nitab03-augustus-gene-1509.5	augustus-Nitab17-processed-gene-1369.1
maker-Nitab05-augustus-gene-955.3	maker-Nitab24-pred_gff_Mikado_loci-gene-886.1
maker-Nitab20-augustus-gene-22.7	maker-Nitab15-augustus-gene-519.19
maker-Nitab17-augustus-gene-3.0	maker-Nitab19-pred_gff_Mikado_loci-gene-443.27
maker-Nitab22-augustus-gene-1702.0	maker-Nitab19-pred_gff_Mikado_loci-gene-350.2
maker-Nitab03-pred_gff_Mikado_loci-gene-1167.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1548.0
maker-Nitab06-pred_gff_Mikado_loci-gene-630.2	maker-Nitab04-augustus-gene-1112.2
maker-Nitab04-pred_gff_Mikado_loci-gene-540.4	maker-Nitab04-pred_gff_Mikado_loci-gene-527.2
augustus-Nitab22-processed-gene-337.2	maker-Nitab22-augustus-gene-227.8
maker-Nitab06-pred_gff_Mikado_loci-gene-72.2	augustus-Nitab04-processed-gene-1295.2
augustus-Nitab10-processed-gene-237.4	maker-Nitab02-pred_gff_Mikado_loci-gene-183.28
maker-Nitab08-augustus-gene-88.2	maker-Nitab15-augustus-gene-125.3
maker-Nitab11-augustus-gene-1340.23	maker-Nitab14-augustus-gene-941.5
maker-Nitab16-augustus-gene-413.5	maker-Nitab12-augustus-gene-472.4
maker-Nitab08-pred_gff_Mikado_loci-gene-1648.7	maker-Nitab02-pred_gff_Mikado_loci-gene-1231.8
maker-Nitab03-augustus-gene-1031.7	maker-Nitab17-augustus-gene-1637.0
maker-Nitab20-pred_gff_Mikado_loci-gene-255.0	maker-Nitab24-augustus-gene-825.4
maker-Nitab06-augustus-gene-1750.14	maker-Nitab04-augustus-gene-118.0
maker-Nitab03-augustus-gene-1030.13	maker-Nitab17-pred_gff_Mikado_loci-gene-564.17
maker-Nitab11-pred_gff_Mikado_loci-gene-616.0	maker-Nitab13-pred_gff_Mikado_loci-gene-999.1
maker-Nitab16-pred_gff_Mikado_loci-gene-1106.10	maker-Nitab12-augustus-gene-945.49
maker-Nitab01-pred_gff_Mikado_loci-gene-191.0	maker-Nitab23-pred_gff_Mikado_loci-gene-349.4
maker-Nitab06-augustus-gene-1467.10	maker-Nitab04-augustus-gene-292.6
maker-Nitab10-augustus-gene-1309.0	maker-Nitab13-pred_gff_Mikado_loci-gene-335.6
maker-Nitab08-pred_gff_Mikado_loci-gene-239.0	maker-Nitab17-pred_gff_Mikado_loci-gene-188.7
maker-Nitab05-augustus-gene-201.0	maker-Nitab24-augustus-gene-300.5
maker-Nitab21-augustus-gene-61.5	augustus-Nitab19-processed-gene-587.3
maker-Nitab20-augustus-gene-821.4	maker-Nitab23-augustus-gene-386.5
maker-Nitab11-augustus-gene-562.0	maker-Nitab13-pred_gff_Mikado_loci-gene-1038.1
maker-Nitab08-pred_gff_Mikado_loci-gene-489.0	maker-Nitab12-augustus-gene-711.0
maker-Nitab05-augustus-gene-171.0	maker-Nitab24-augustus-gene-323.4
maker-Nitab05-augustus-gene-1229.7	maker-Nitab15-pred_gff_Mikado_loci-gene-566.15
maker-Nitab07-augustus-gene-354.6	maker-Nitab19-augustus-gene-1233.18
maker-Nitab16-augustus-gene-383.5	maker-Nitab12-pred_gff_Mikado_loci-gene-220.5
maker-Nitab07-augustus-gene-609.1	maker-Nitab14-augustus-gene-455.3
maker-Nitab21-augustus-gene-172.0	maker-Nitab14-augustus-gene-986.7
maker-Nitab03-augustus-gene-1121.19	maker-Nitab04-augustus-gene-891.11
maker-Nitab08-augustus-gene-1041.2	maker-Nitab17-pred_gff_Mikado_loci-gene-660.9
maker-Nitab18-augustus-gene-512.2	maker-Nitab09-pred_gff_Mikado_loci-gene-814.10
maker-Nitab05-augustus-gene-668.3	augustus-Nitab15-processed-gene-448.3
maker-Nitab05-augustus-gene-1104.10	maker-Nitab24-augustus-gene-37.13
maker-Nitab06-augustus-gene-1707.7	maker-Nitab22-augustus-gene-481.1
augustus-Nitab10-processed-gene-46.4	maker-Nitab24-pred_gff_Mikado_loci-gene-190.6
augustus-Nitab16-processed-gene-352.4	augustus-Nitab12-processed-gene-197.1
maker-Nitab07-augustus-gene-286.16	maker-Nitab19-augustus-gene-1097.5
maker-Nitab06-augustus-gene-164.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1221.4
maker-Nitab03-augustus-gene-1721.31	maker-Nitab04-augustus-gene-493.0
maker-Nitab18-augustus-gene-871.4	maker-Nitab19-augustus-gene-801.9
maker-Nitab08-augustus-gene-1741.10	maker-Nitab21-augustus-gene-1041.10
augustus-Nitab07-processed-gene-198.1	maker-Nitab19-augustus-gene-1057.6
maker-Nitab01-augustus-gene-1322.4	augustus-Nitab23-processed-gene-849.0
maker-Nitab08-augustus-gene-1327.0	maker-Nitab02-augustus-gene-745.11
maker-Nitab05-augustus-gene-110.9	maker-Nitab19-augustus-gene-833.4
maker-Nitab17-pred_gff_Mikado_loci-gene-69.8	maker-Nitab17-pred_gff_Mikado_loci-gene-162.0
maker-Nitab20-augustus-gene-696.3	maker-Nitab24-augustus-gene-647.0
maker-Nitab22-augustus-gene-1491.49	maker-Nitab19-pred_gff_Mikado_loci-gene-601.23
maker-Nitab06-pred_gff_Mikado_loci-gene-951.7	maker-Nitab04-augustus-gene-728.13
augustus-Nitab17-processed-gene-70.27	maker-Nitab17-pred_gff_Mikado_loci-gene-164.0
maker-Nitab18-augustus-gene-1108.9	maker-Nitab09-pred_gff_Mikado_loci-gene-491.0
maker-Nitab20-pred_gff_Mikado_loci-gene-152.3	maker-Nitab09-pred_gff_Mikado_loci-gene-786.1
maker-Nitab03-augustus-gene-708.0	maker-Nitab19-pred_gff_Mikado_loci-gene-744.6
maker-Nitab20-augustus-gene-175.13	maker-Nitab24-pred_gff_Mikado_loci-gene-902.0
maker-Nitab11-pred_gff_Mikado_loci-gene-1327.0	maker-Nitab13-pred_gff_Mikado_loci-gene-163.6
maker-Nitab06-pred_gff_Mikado_loci-gene-762.0	maker-Nitab04-pred_gff_Mikado_loci-gene-824.0
maker-Nitab11-augustus-gene-1108.1	maker-Nitab13-augustus-gene-303.7
maker-Nitab08-augustus-gene-32.5	maker-Nitab22-augustus-gene-390.5
maker-Nitab03-augustus-gene-1530.14	maker-Nitab17-augustus-gene-1309.0
maker-Nitab03-pred_gff_Mikado_loci-gene-61.0	maker-Nitab17-pred_gff_Mikado_loci-gene-338.4
maker-Nitab10-augustus-gene-1268.5	maker-Nitab02-augustus-gene-1095.2
maker-Nitab07-augustus-gene-686.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1394.2
maker-Nitab10-augustus-gene-208.6	maker-Nitab02-pred_gff_Mikado_loci-gene-159.0
maker-Nitab06-augustus-gene-1653.2	maker-Nitab04-augustus-gene-43.27
augustus-Nitab13-processed-gene-1396.4	augustus-Nitab11-processed-gene-83.13
maker-Nitab03-pred_gff_Mikado_loci-gene-1497.69	maker-Nitab17-pred_gff_Mikado_loci-gene-1391.7
maker-Nitab05-augustus-gene-1534.1	augustus-Nitab15-processed-gene-1143.2
maker-Nitab01-augustus-gene-489.2	maker-Nitab23-augustus-gene-541.1
maker-Nitab16-augustus-gene-104.3	maker-Nitab23-augustus-gene-1410.7
augustus-Nitab03-processed-gene-1263.3	maker-Nitab17-augustus-gene-1504.10
maker-Nitab21-augustus-gene-176.0	maker-Nitab02-augustus-gene-484.6
maker-Nitab07-augustus-gene-95.32	maker-Nitab17-augustus-gene-1065.7
maker-Nitab10-augustus-gene-180.12	maker-Nitab02-augustus-gene-139.8
maker-Nitab01-augustus-gene-222.25	maker-Nitab23-augustus-gene-376.21
maker-Nitab01-augustus-gene-1653.4	maker-Nitab23-augustus-gene-1227.2
maker-Nitab03-pred_gff_Mikado_loci-gene-70.4	maker-Nitab09-augustus-gene-1060.12
maker-Nitab03-augustus-gene-898.6	augustus-Nitab17-processed-gene-1694.2
maker-Nitab03-augustus-gene-557.14	maker-Nitab17-augustus-gene-994.4
maker-Nitab21-augustus-gene-12.0	maker-Nitab14-augustus-gene-1144.11
maker-Nitab05-augustus-gene-206.0	maker-Nitab24-augustus-gene-296.4
maker-Nitab08-augustus-gene-413.3	maker-Nitab23-augustus-gene-261.7
maker-Nitab05-pred_gff_Mikado_loci-gene-870.14	maker-Nitab04-augustus-gene-1263.9
maker-Nitab06-augustus-gene-1841.12	maker-Nitab22-augustus-gene-166.11
maker-Nitab05-pred_gff_Mikado_loci-gene-389.22	maker-Nitab15-pred_gff_Mikado_loci-gene-32.41
augustus-Nitab07-processed-gene-913.1	maker-Nitab14-pred_gff_Mikado_loci-gene-505.1
augustus-Nitab01-processed-gene-19.5	augustus-Nitab23-processed-gene-73.2
maker-Nitab03-augustus-gene-296.0	maker-Nitab17-augustus-gene-1601.22
augustus-Nitab10-processed-gene-1399.2	augustus-Nitab02-processed-gene-1196.4
maker-Nitab03-augustus-gene-1714.12	maker-Nitab17-pred_gff_Mikado_loci-gene-1240.1
maker-Nitab07-augustus-gene-1351.15	maker-Nitab14-augustus-gene-180.2
maker-Nitab20-pred_gff_Mikado_loci-gene-1372.1	maker-Nitab15-augustus-gene-79.2
maker-Nitab20-pred_gff_Mikado_loci-gene-605.0	maker-Nitab04-pred_gff_Mikado_loci-gene-346.29
maker-Nitab24-augustus-gene-864.20	maker-Nitab24-augustus-gene-885.12
maker-Nitab11-pred_gff_Mikado_loci-gene-579.12	maker-Nitab13-augustus-gene-1023.2
maker-Nitab08-augustus-gene-190.9	maker-Nitab22-augustus-gene-68.10
maker-Nitab05-augustus-gene-1358.1	maker-Nitab15-pred_gff_Mikado_loci-gene-1018.7
maker-Nitab08-augustus-gene-1671.22	maker-Nitab21-augustus-gene-962.26
maker-Nitab06-augustus-gene-830.5	maker-Nitab04-augustus-gene-768.6
maker-Nitab20-augustus-gene-789.10	maker-Nitab04-pred_gff_Mikado_loci-gene-756.1
maker-Nitab05-augustus-gene-1561.0	augustus-Nitab15-processed-gene-1182.7
maker-Nitab07-augustus-gene-442.3	maker-Nitab19-augustus-gene-1255.23
maker-Nitab01-pred_gff_Mikado_loci-gene-1026.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1138.0
maker-Nitab20-augustus-gene-1475.33	maker-Nitab14-augustus-gene-276.11
maker-Nitab03-pred_gff_Mikado_loci-gene-95.2	maker-Nitab17-pred_gff_Mikado_loci-gene-349.6
maker-Nitab16-pred_gff_Mikado_loci-gene-36.0	maker-Nitab02-augustus-gene-1156.7
maker-Nitab03-pred_gff_Mikado_loci-gene-1740.44	maker-Nitab17-pred_gff_Mikado_loci-gene-1211.7
maker-Nitab16-augustus-gene-1372.0	maker-Nitab12-augustus-gene-1054.11
maker-Nitab20-pred_gff_Mikado_loci-gene-1425.5	augustus-Nitab15-processed-gene-45.5
maker-Nitab03-augustus-gene-1395.21	maker-Nitab17-augustus-gene-1457.26
augustus-Nitab01-processed-gene-556.32	augustus-Nitab23-processed-gene-618.26
maker-Nitab10-augustus-gene-1371.24	maker-Nitab02-augustus-gene-1159.34
maker-Nitab07-pred_gff_Mikado_loci-gene-894.0	maker-Nitab14-augustus-gene-448.3
maker-Nitab06-pred_gff_Mikado_loci-gene-995.10	maker-Nitab24-augustus-gene-612.1
maker-Nitab06-augustus-gene-1375.82	augustus-Nitab04-processed-gene-444.16
maker-Nitab06-augustus-gene-1192.8	maker-Nitab04-pred_gff_Mikado_loci-gene-586.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1672.0	maker-Nitab22-augustus-gene-388.11
maker-Nitab01-augustus-gene-20.10	maker-Nitab23-augustus-gene-73.5
maker-Nitab20-pred_gff_Mikado_loci-gene-1248.11	maker-Nitab15-pred_gff_Mikado_loci-gene-151.0
