Nitab13g026770.1	Nitab13g009490.1
Nitab22g021880.1	Nitab15g020020.1
Nitab22g028640.1	Nitab13g016570.1
Nitab22g031350.1	Nitab19g010210.1
Nitab11g010460.1	Nitab20g010450.1
Nitab18g022770.1	Nitab12g016400.1
Nitab20g007610.1	Nitab12g010110.1
Nitab05g023870.1	Nitab15g020970.1
Nitab06g033720.1	Nitab04g012320.1
Nitab08g016170.1	Nitab04g014950.1
Nitab10g021370.1	Nitab23g006840.1
Nitab10g023810.1	Nitab21g017610.1
Nitab06g005970.1	Nitab09g010380.1
Nitab20g012090.1	Nitab17g018240.1
Nitab05g011080.1	Nitab24g008310.1
Nitab21g006110.1	Nitab14g021190.1
Nitab22g029870.1	Nitab22g005380.1
Nitab18g008180.1	Nitab09g021470.1
Nitab03g021470.1	Nitab17g034580.1
Nitab18g022150.1	Nitab09g008850.1
Nitab07g030350.1	Nitab14g009100.1
Nitab03g017920.1	Nitab14g018330.1
Nitab11g018740.1	Nitab23g013000.1
Nitab21g009700.1	Nitab14g017870.1
Nitab22g031260.1	Nitab19g010280.1
Nitab08g025860.1	Nitab02g025060.1
Nitab05g018530.1	Nitab24g021240.1
Nitab16g015210.1	Nitab12g016230.1
Nitab01g008550.1	Nitab23g009000.1
Nitab22g022520.1	Nitab14g016620.1
Nitab06g006020.1	Nitab04g032070.1
Nitab06g018090.1	Nitab09g020020.1
Nitab20g018680.1	Nitab15g011930.1
Nitab08g013740.1	Nitab22g014570.1
Nitab07g008180.1	Nitab19g019980.1
Nitab18g010690.1	Nitab19g007420.1
Nitab18g021310.1	Nitab12g007890.1
Nitab01g005640.1	Nitab23g005980.1
Nitab01g006810.1	Nitab23g007350.1
Nitab06g026910.1	Nitab04g005760.1
Nitab16g007840.1	Nitab23g028280.1
Nitab08g024490.1	Nitab02g018550.1
Nitab22g031170.1	Nitab19g010360.1
Nitab07g023320.1	Nitab19g036420.1
Nitab10g020090.1	Nitab09g021400.1
Nitab18g014390.1	Nitab04g022040.1
Nitab07g008320.1	Nitab24g014460.1
Nitab21g007430.1	Nitab14g020180.1
Nitab05g027240.1	Nitab15g023420.1
Nitab16g007580.1	Nitab23g028400.1
Nitab05g019540.1	Nitab19g025540.1
Nitab18g014630.1	Nitab21g017010.1
Nitab07g019790.1	Nitab19g033020.1
Nitab22g027700.1	Nitab22g006100.1
Nitab18g010980.1	Nitab22g018680.1
Nitab20g007720.1	Nitab24g021470.1
Nitab05g016130.1	Nitab24g005630.1
Nitab01g025600.1	Nitab12g006310.1
Nitab05g020690.1	Nitab04g027890.1
Nitab20g024910.1	Nitab15g005690.1
Nitab06g016330.1	Nitab04g022480.1
Nitab05g019390.1	Nitab24g009930.1
Nitab05g005350.1	Nitab17g006840.1
Nitab06g007740.1	Nitab04g030200.1
Nitab10g023150.1	Nitab13g012830.1
Nitab21g006420.1	Nitab17g027390.1
Nitab03g010230.1	Nitab13g024490.1
Nitab07g011460.1	Nitab19g025690.1
Nitab18g019530.1	Nitab15g012830.1
Nitab16g017030.1	Nitab12g015110.1
Nitab01g007430.1	Nitab23g007740.1
Nitab05g008670.1	Nitab24g012810.1
Nitab06g018070.1	Nitab04g021290.1
Nitab03g022840.1	Nitab23g007310.1
Nitab03g031370.1	Nitab03g033440.1
Nitab06g017350.1	Nitab09g015540.1
Nitab08g014420.1	Nitab22g015360.1
Nitab06g017610.1	Nitab04g021450.1
Nitab03g009130.1	Nitab17g014620.1
Nitab11g024510.1	Nitab13g008290.1
Nitab10g017400.1	Nitab02g017650.1
Nitab21g008490.1	Nitab14g018990.1
Nitab10g026230.1	Nitab21g018700.1
Nitab05g020270.1	Nitab04g030720.1
Nitab03g014090.1	Nitab17g023710.1
Nitab17g022670.1	Nitab09g020210.1
Nitab06g028700.1	Nitab04g007840.1
Nitab16g019230.1	Nitab15g012000.1
Nitab03g032280.1	Nitab03g032570.1
Nitab08g021180.1	Nitab04g017160.1
Nitab06g030450.1	Nitab04g009560.1
Nitab03g005130.1	Nitab17g007080.1
Nitab19g022670.1	Nitab19g021310.1
Nitab11g022100.1	Nitab23g027810.1
Nitab18g006080.1	Nitab09g022080.1
Nitab16g016940.1	Nitab12g015270.1
Nitab07g031250.1	Nitab14g008450.1
Nitab07g029610.1	Nitab14g010030.1
Nitab03g009370.1	Nitab19g026500.1
Nitab03g014790.1	Nitab14g005900.1
Nitab06g014960.1	Nitab04g024070.1
Nitab10g008240.1	Nitab02g020770.1
Nitab06g033210.1	Nitab04g011770.1
Nitab11g018880.1	Nitab13g013570.1
Nitab20g019640.1	Nitab23g008370.1
Nitab17g012850.1	Nitab24g005010.1
Nitab03g006700.1	Nitab17g018330.1
Nitab18g017300.1	Nitab09g013950.1
Nitab05g021920.1	Nitab15g019350.1
Nitab20g011120.1	Nitab12g011170.1
Nitab11g014540.1	Nitab24g005500.1
Nitab07g018550.1	Nitab15g017040.1
Nitab03g024370.1	Nitab03g025190.1
Nitab07g014180.1	Nitab19g027100.1
Nitab11g005110.1	Nitab11g005300.1
Nitab10g021320.1	Nitab23g025420.1
Nitab22g034190.1	Nitab19g007880.1
Nitab19g023650.1	Nitab19g023680.1
Nitab08g024150.1	Nitab21g015070.1
Nitab03g010070.1	Nitab17g013810.1
Nitab16g012790.1	Nitab12g011830.1
Nitab17g018600.1	Nitab17g018560.1
Nitab16g012030.1	Nitab12g009450.1
Nitab08g006380.1	Nitab22g014060.1
Nitab11g020980.1	Nitab13g011440.1
Nitab16g017720.1	Nitab22g014700.1
Nitab05g015100.1	Nitab15g015010.1
Nitab20g023220.1	Nitab15g007280.1
Nitab21g006010.1	Nitab14g021270.1
Nitab05g011240.1	Nitab02g009910.1
Nitab08g025880.1	Nitab21g017180.1
Nitab10g014420.1	Nitab24g010270.1
Nitab11g012340.1	Nitab13g020240.1
Nitab06g026320.1	Nitab04g005420.1
Nitab10g011730.1	Nitab02g010920.1
Nitab08g025510.1	Nitab21g016750.1
Nitab06g008400.1	Nitab04g027940.1
Nitab10g017700.1	Nitab02g017910.1
Nitab10g005450.1	Nitab02g005260.1
Nitab08g021120.1	Nitab22g021800.1
Nitab08g026920.1	Nitab21g018410.1
Nitab09g007540.1	Nitab18g024030.1
Nitab06g009650.1	Nitab23g029010.1
Nitab06g016260.1	Nitab04g022610.1
Nitab03g011020.1	Nitab17g012990.1
Nitab03g029920.1	Nitab12g023580.1
Nitab11g009100.1	Nitab22g016370.1
Nitab11g014860.1	Nitab13g018910.1
Nitab11g026290.1	Nitab13g006140.1
Nitab10g012200.1	Nitab13g005730.1
Nitab10g024710.1	Nitab17g016250.1
Nitab01g011160.1	Nitab23g013520.1
Nitab01g015860.1	Nitab23g018080.1
Nitab01g017190.1	Nitab15g021380.1
Nitab01g018220.1	Nitab23g019810.1
Nitab16g018610.1	Nitab12g013180.1
Nitab16g022250.1	Nitab12g017560.1
Nitab07g018850.1	Nitab19g032100.1
Nitab07g028090.1	Nitab22g012120.1
Nitab07g028910.1	Nitab02g023330.1
Nitab18g009020.1	Nitab09g020980.1
Nitab05g010990.1	Nitab24g008220.1
Nitab05g026090.1	Nitab15g022030.1
Nitab23g011000.1	Nitab23g010900.1
Nitab16g017500.1	Nitab12g014450.1
Nitab16g022720.1	Nitab12g018470.1
Nitab06g023390.1	Nitab22g021520.1
Nitab16g024690.1	Nitab12g022070.1
Nitab05g022470.1	Nitab15g019980.1
Nitab16g007910.1	Nitab23g028230.1
Nitab07g031320.1	Nitab14g008390.1
Nitab11g018830.1	Nitab02g028550.1
Nitab03g013890.1	Nitab17g023590.1
Nitab05g009860.1	Nitab24g009390.1
Nitab10g024780.1	Nitab02g026580.1
Nitab06g024570.1	Nitab04g014960.1
Nitab05g007270.1	Nitab24g014330.1
Nitab13g017300.1	Nitab02g027650.1
Nitab08g011770.1	Nitab22g011350.1
Nitab03g021660.1	Nitab17g034820.1
Nitab11g018810.1	Nitab23g012920.1
Nitab03g034390.1	Nitab17g026610.1
Nitab07g030360.1	Nitab14g009090.1
Nitab03g023310.1	Nitab17g033060.1
Nitab11g013410.1	Nitab13g020330.1
Nitab07g026800.1	Nitab14g012440.1
Nitab07g026010.1	Nitab14g013710.1
Nitab07g019740.1	Nitab19g032980.1
Nitab12g025110.1	Nitab13g014870.1
Nitab06g008830.1	Nitab04g028740.1
Nitab07g021630.1	Nitab14g013140.1
Nitab07g020210.1	Nitab19g034990.1
Nitab11g014810.1	Nitab13g019050.1
Nitab18g021210.1	Nitab09g009740.1
Nitab03g026130.1	Nitab17g031800.1
Nitab01g028360.1	Nitab01g028070.1
Nitab01g013200.1	Nitab23g015020.1
Nitab06g033040.1	Nitab04g011500.1
Nitab07g032230.1	Nitab19g028870.1
Nitab01g005100.1	Nitab23g006090.1
Nitab03g008050.1	Nitab02g011340.1
Nitab08g026570.1	Nitab21g018100.1
Nitab16g021190.1	Nitab12g020080.1
Nitab10g018600.1	Nitab01g027670.1
Nitab05g011810.1	Nitab24g009020.1
Nitab01g023680.1	Nitab17g028810.1
Nitab18g015400.1	Nitab09g014450.1
Nitab03g011890.1	Nitab17g021030.1
Nitab03g028770.1	Nitab17g028470.1
Nitab06g021130.1	Nitab04g017540.1
Nitab07g012900.1	Nitab19g024310.1
Nitab08g024000.1	Nitab21g014950.1
Nitab01g028640.1	Nitab02g020380.1
Nitab16g012890.1	Nitab12g011910.1
Nitab03g028740.1	Nitab17g028420.1
Nitab03g020530.1	Nitab17g035540.1
Nitab04g020550.1	Nitab04g019640.1
Nitab10g015650.1	Nitab02g015410.1
Nitab06g032730.1	Nitab22g009360.1
Nitab11g010760.1	Nitab04g010970.1
Nitab14g006860.1	Nitab14g006440.1
Nitab11g025830.1	Nitab11g025850.1
Nitab08g027660.1	Nitab21g019220.1
Nitab01g021610.1	Nitab06g007950.1
Nitab01g021750.1	Nitab23g020520.1
Nitab05g008650.1	Nitab24g012820.1
Nitab06g030110.1	Nitab04g009180.1
Nitab07g024080.1	Nitab19g036610.1
Nitab10g007550.1	Nitab02g007360.1
Nitab06g030210.1	Nitab04g009270.1
Nitab03g019450.1	Nitab17g036470.1
Nitab18g010260.1	Nitab22g016880.1
Nitab10g013740.1	Nitab22g007330.1
Nitab11g012540.1	Nitab13g019940.1
Nitab16g006430.1	Nitab02g025820.1
Nitab01g015930.1	Nitab23g018170.1
Nitab11g006700.1	Nitab13g024840.1
Nitab01g026020.1	Nitab02g017350.1
Nitab08g014760.1	Nitab22g015610.1
Nitab01g012580.1	Nitab23g014810.1
Nitab16g021460.1	Nitab12g018390.1
Nitab01g009410.1	Nitab23g009880.1
Nitab18g021780.1	Nitab09g009220.1
Nitab05g024040.1	Nitab22g011820.1
Nitab10g026800.1	Nitab17g008420.1
Nitab18g020080.1	Nitab09g012310.1
Nitab07g019180.1	Nitab19g032470.1
Nitab21g005120.1	Nitab14g007860.1
Nitab07g025450.1	Nitab14g013520.1
Nitab06g020260.1	Nitab04g019020.1
Nitab05g028030.1	Nitab15g024130.1
Nitab01g008070.1	Nitab09g019700.1
Nitab20g012590.1	Nitab24g005150.1
Nitab20g019800.1	Nitab23g005380.1
Nitab20g020720.1	Nitab15g009440.1
Nitab10g014950.1	Nitab02g014320.1
Nitab05g014050.1	Nitab02g016370.1
Nitab01g026360.1	Nitab12g006020.1
Nitab05g021740.1	Nitab18g024320.1
Nitab06g019700.1	Nitab04g019270.1
Nitab10g021610.1	Nitab02g022940.1
Nitab22g027840.1	Nitab19g013140.1
Nitab05g008870.1	Nitab24g012700.1
Nitab07g012430.1	Nitab19g024710.1
Nitab18g019650.1	Nitab13g014270.1
Nitab16g025500.1	Nitab12g022720.1
Nitab05g024770.1	Nitab16g008990.1
Nitab03g022340.1	Nitab22g012360.1
Nitab10g005780.1	Nitab02g005670.1
Nitab22g023370.1	Nitab14g014570.1
Nitab18g019090.1	Nitab09g010540.1
Nitab10g015190.1	Nitab23g015660.1
Nitab06g011080.1	Nitab04g026980.1
Nitab22g028940.1	Nitab14g019030.1
Nitab03g007690.1	Nitab17g016790.1
Nitab07g025460.1	Nitab14g013560.1
Nitab18g010380.1	Nitab09g019390.1
Nitab11g017520.1	Nitab13g015090.1
Nitab11g023950.1	Nitab13g008710.1
Nitab18g014340.1	Nitab09g015530.1
Nitab08g009570.1	Nitab08g009270.1
Nitab01g021350.1	Nitab05g025500.1
Nitab18g020870.1	Nitab15g018530.1
Nitab03g013550.1	Nitab17g023290.1
Nitab06g010850.1	Nitab09g012400.1
Nitab06g032540.1	Nitab04g011050.1
Nitab07g033310.1	Nitab14g005960.1
Nitab16g011770.1	Nitab12g009140.1
Nitab06g007290.1	Nitab04g030760.1
Nitab01g024020.1	Nitab21g016900.1
Nitab10g009350.1	Nitab02g008760.1
Nitab20g007580.1	Nitab24g023350.1
Nitab10g022710.1	Nitab02g024210.1
Nitab05g015060.1	Nitab04g026630.1
Nitab20g013630.1	Nitab03g033560.1
Nitab18g014840.1	Nitab09g014950.1
